titulo,fuente,fecha_publicacion,url,es_paro_docente,hay_suspension_clases,ubicacion_bogota,ubicacion_Colombia,duracion_dias,organizaciones_sindicales,razones_paro,costo_mencionado,justificacion_paro,resumen,fecha_paro,tipo_movilizacion,ubicacion,descripcion,periodo_busqueda,fecha_extraccion,fuente_oficial
Inflación y proceso constituyente pasan factura a Gabriel Boric en su primer año de gobierno,Valora Analitik,No especificada,https://www.valoraanalitik.com/inflacion-y-proceso-constituyente-pasan-factura-a-gabriel-boric-en-su-primer-ano-de-gobierno/,False,False,False,False,,[],,,"La noticia no menciona un paro docente con suspensión de clases, sino que se enfoca en la situación política y económica de Chile, sin hacer referencia a movilizaciones específicas de docentes que hayan implicado la suspensión de clases.","La noticia analiza el primer año de gobierno de Gabriel Boric en Chile, marcado por desafíos económicos y políticos, incluyendo la lucha contra la inflación y el rechazo a la nueva constitución.",,,"{'pais': 'Chile', 'ciudad': None, 'localidades': None}",Gabriel Boric busca ahora recomponer el camino y hallar nuevamente puntos de encuentro en una sociedad chilena dividida.,protesta docente 2023,2025-10-24 14:24:17,media
Atención: Este será el nuevo paro nacional que vivirá Colombia el próximo 30 de octubre,360 Radio,Hace 1 día,https://360radio.com.co/atencion-este-sera-el-nuevo-paro-nacional-que-vivira-colombia-el-proximo-30-de-octubre/197616/&ved=2ahUKEwjV7pWJhb2QAxVK_skDHcvtMcgQxfQBegQIBRAC&usg=AOvVaw0-k26RpSPSHoIj25GMWmUQ,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.","La noticia no reporta sobre un paro docente, sino que se enfoca en otros temas políticos y económicos en Colombia.",,,"{'pais': 'Colombia', 'ciudad': '', 'localidades': []}","Fecode anunció un paro nacional de 24 horas para el próximo 30 de octubre, con movilizaciones en todo el país.",paro docente Colombia 2023,2025-10-24 14:25:15,media
"Fecode anunció paro nacional de maestros: habrá concentraciones en plazas públicas y vías principales de Bogotá, Medellín y otras ciudades",Infobae,Hace 2 días,https://www.infobae.com/colombia/2025/10/21/fecode-anuncia-paro-nacional-con-concentraciones-en-plazas-publicas-y-vias-principales-de-bogota-medellin-y-otras-ciudades/&ved=2ahUKEwjV7pWJhb2QAxVK_skDHcvtMcgQxfQBegQICBAC&usg=AOvVaw0h8_qwo6tx55EwyJxqqc6s,True,True,True,True,1.0,['FECODE'],"Mejoras en la prestación del servicio de salud para docentes y sus beneficiarios, así como mayores recursos para el sector educativo.",,"El paro nacional convocado por Fecode implica la suspensión de clases programadas, ya que se menciona que el paro podría afectar la prestación del servicio educativo en más de doce mil instituciones oficiales.","Fecode ha convocado un paro nacional de 24 horas para el 30 de octubre, con movilizaciones en varias ciudades, exigiendo mejoras en salud y recursos para la educación.","30, octubre, 2025",paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","La interrupción de clases el 30 de octubre responde a la exigencia de mejores condiciones laborales y protección para los docentes, quienes denuncian...",paro docente Colombia 2023,2025-10-24 14:25:15,Infobae
El secretario de Educación afirmó que el salario docente “ha ido avanzando” desde diciembre de 2023,Infobae,Hace 4 semanas,https://www.infobae.com/politica/2025/09/27/el-secretario-de-educacion-afirmo-que-el-salario-docente-ha-ido-avanzando-desde-diciembre-de-2023/&ved=2ahUKEwjV7pWJhb2QAxVK_skDHcvtMcgQxfQBegQIChAC&usg=AOvVaw22shtE2mwRaxBxFROJkzDB,True,True,False,False,,['CTERA'],"Reclamos por la pérdida de poder adquisitivo, falta de convocatoria a la Paritaria Nacional Docente y rechazo a la reforma jubilatoria.",,"El anuncio de un paro nacional docente implica la suspensión de clases programadas, lo que cumple con la definición de un paro docente verdadero.",Las organizaciones gremiales anunciaron un paro nacional docente a partir del 6 de octubre debido a la crisis en el sector educativo y la pérdida de poder adquisitivo.,06-10-2025,paro nacional docente,"{'pais': 'Argentina', 'ciudad': None, 'localidades': None}",Carlos Torrendell consideró que los sueldos de los maestros tuvieron una “recuperación” cercana a la inflación. El gremio CTERA anunció un paro nacional...,paro docente Colombia 2023,2025-10-24 14:25:15,"media, Infobae"
El Eje Cafetero se levanta: maestros anuncian marchas y bloqueos por salud y educación este 3 de septiembre,Pulzo,Hace 1 mes,https://www.pulzo.com/nacion/paro-regional-por-la-salud-y-vida-en-el-eje-cafetero-marchas-y-bloqueos-de-maestros-en-2025-PP4761205A&ved=2ahUKEwjV7pWJhb2QAxVK_skDHcvtMcgQxfQBegQIBxAC&usg=AOvVaw3UiQiQiuh23GWOTS-pohKJ,False,False,True,True,,[],No se especifican demandas concretas en la noticia.,,"La noticia menciona convocatorias a marchas, pero no se indica que haya habido suspensión de clases programadas, por lo que no se considera un paro docente verdadero.","Se convocan marchas en Colombia, pero no se reporta suspensión de clases, por lo que no se considera un paro docente.",,marcha,"{'pais': 'Colombia', 'ciudad': 'Bogotá'}","Maestros del Eje Cafetero anuncian paro regional por salud y educación desde el 3 de septiembre de 2025, con marchas y bloqueos en Manizales y Pereira.",paro docente Colombia 2023,2025-10-24 14:25:15,media
"Paro de docentes de Eje Cafetero durará 72 horas: marchas en Pereira, Armenia y Manizales, tomas en municipios y plantón en Bogotá por fallas en salud",ELTIEMPO.COM,Hace 1 mes,https://www.eltiempo.com/colombia/otras-ciudades/paro-de-docentes-de-eje-cafetero-durara-72-horas-marchas-en-pereira-armenia-y-manizales-tomas-en-municipios-y-planton-en-bogota-por-fallas-en-salud-3487062&ved=2ahUKEwjV7pWJhb2QAxVK_skDHcvtMcgQxfQBegQICRAC&usg=AOvVaw0pcc3J7pI2hgJ8qQQBqcxU,True,True,True,True,3.0,[],Fallas en el sistema de salud del magisterio y exigencia de soluciones.,,"El paro docente se considera verdadero porque se menciona un cese de actividades programadas durante tres días, lo que implica la suspensión de clases.","Docentes del Eje Cafetero realizarán un paro de 72 horas por problemas en el sistema de salud, con actividades en varias ciudades y un plantón en Bogotá.",03-09-2023,paro docente,"{'pais': 'Colombia', 'ciudad': 'Pereira, Armenia, Manizales, Bogotá'}","El cese de actividades será el 3, 4 y 5 de septiembre. Sindicatos denuncian graves fallas en el sistema de salud del magisterio y exigen soluciones.",paro docente Colombia 2023,2025-10-24 14:25:15,media
"Maestros de nuevo se van a paro, impactará en tres regiones, vea las razones y fechas",La Patria,Hace 1 mes,https://www.lapatria.com/educacion/maestros-de-nuevo-se-van-paro-impactara-en-tres-regiones-vea-las-razones-y-fechas&ved=2ahUKEwjV7pWJhb2QAxVK_skDHcvtMcgQxfQBegQIBBAC&usg=AOvVaw2hchGyxAtl9ibFJnJudUYl,True,True,False,True,,[],Demandas relacionadas con la salud y la vida de los docentes.,,"Se trata de un paro regional que implica la suspensión de clases programadas, lo que lo clasifica como un paro docente verdadero.","Los maestros se preparan para un paro regional que afectará a tres regiones, con el objetivo de reivindicar temas de salud y vida.","22, mes no especificado, año no especificado",paro docente,Colombia,"En esta ocasión, los sindicatos de maestros se unirán para el que llaman Paro Regional por la salud y por la vida, de acuerdo con lo aprobado el viernes 22...",paro docente Colombia 2023,2025-10-24 14:25:15,media
"Paro docente y no docente. Universitarios necesitan un 46% de aumento, pero el Gobierno anunció 7,5% y en cuotas",LaIzquierdaDiario.cl,Hace 2 meses,https://www.laizquierdadiario.cl/Universitarios-necesitan-un-46-de-aumento-pero-el-Gobierno-anuncio-7-5-y-en-cuotas&ved=2ahUKEwjV7pWJhb2QAxVK_skDHcvtMcgQxfQBegQIAhAC&usg=AOvVaw3aBIOekCZhKmMi9TOfs6hf,False,False,False,False,,['AGD Económicas'],"Los universitarios demandan un aumento del 46% en sus salarios, mientras que el Gobierno solo ofrece un 7,5% en cuotas.",,"No se menciona la suspensión de clases programadas, por lo que no se considera un paro docente verdadero.","Los trabajadores universitarios están en paro exigiendo un aumento salarial significativo, pero el Gobierno ha propuesto un incremento mucho menor.",,paro de trabajadores universitarios,"{'pais': 'Argentina', 'ciudad': 'Buenos Aires'}","En una importante semana de paro de trabajadores universitarios, un informe elaborado por el gremio docente AGD Económicas de la UBA alertó que para...",paro docente Colombia 2023,2025-10-24 14:25:15,media
"Paro docente universitario: ""Nosotros hemos perdido un 44% de poder de compra desde noviembre del 2023""",La Voz de Tandil,Hace 2 meses,https://www.lavozdetandil.com.ar/nota-paro-docente-universitario-nosotros-hemos-perdido-un-44--de-poder-de-compra-desde-noviembre-del-2023-118693&ved=2ahUKEwjV7pWJhb2QAxVK_skDHcvtMcgQxfQBegQIARAC&usg=AOvVaw1-SB_ijuOXZAk6zi0B9pSk,False,False,False,False,,['Adunce'],Pérdida del 44% de poder de compra desde noviembre de 2023.,,"La noticia menciona que se inició una medida de protesta, pero no se indica que haya habido suspensión de clases programadas, por lo que no se considera un paro docente verdadero.",Docentes universitarios de la Unicen inician una medida de protesta debido a la pérdida de poder adquisitivo.,"01, noviembre, 2023",medida de protesta,"{'pais': 'Argentina', 'ciudad': 'Unicen'}","Así lo afirmó Verónica Gargiulo, Secretaria General de Adunce, el sindicato de docentes universitarios de la Unicen, que este lunes inició una medida de...",paro docente Colombia 2023,2025-10-24 14:25:15,media
Gobierno y sindicatos acuerdan aumento salarial para maestros: este será el porcentaje,ELTIEMPO.COM,Hace 3 meses,https://www.eltiempo.com/vida/educacion/gobierno-y-sindicatos-acuerdan-aumento-salarial-para-maestros-este-sera-el-porcentaje-3468131&ved=2ahUKEwjV7pWJhb2QAxVK_skDHcvtMcgQxfQBegQIBhAC&usg=AOvVaw3k20yZKzrpuPM6IrRoWm9X,False,False,False,True,,[],[],,"No se reporta suspensión de clases, sino un acuerdo sobre aumento salarial, lo que indica que no hubo un paro docente verdadero.",El Ministerio de Educación y los sindicatos de docentes han llegado a un acuerdo sobre un aumento salarial para los maestros.,,acuerdo salarial,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",El Ministerio de Educación anunció el incremento como parte de una negociación con los docentes.,paro docente Colombia 2023,2025-10-24 14:25:15,Ministerio de Educación
Gobierno nacional y sindicatos del sector educación lograron acuerdo tras advertencia de paro nacional,Infobae,Hace 3 meses,https://www.infobae.com/colombia/2025/07/02/gobierno-nacional-y-sindicatos-del-sector-educacion-lograron-acuerdo-tras-advertencia-de-paro-nacional/&ved=2ahUKEwjV7pWJhb2QAxVK_skDHcvtMcgQxfQBegQIAxAC&usg=AOvVaw3mr2xPkaSkSWi7PDoWLchd,False,False,False,True,,"['Sintrenal', 'Fecode', 'Usdidea', 'Sindodic', 'Fendidoc', 'Fedetco', 'Utradec']",Inconformidades por el incumplimiento de compromisos salariales y la necesidad de nivelación salarial.,,"No se llevó a cabo un paro docente, ya que el acuerdo alcanzado entre el Gobierno y los sindicatos evitó la suspensión de clases programadas.","El Gobierno y los sindicatos del sector educativo alcanzaron un acuerdo que evitó un paro nacional indefinido, programado para el 14 de julio de 2025, al comprometerse a mejoras salariales.",,"Acuerdo y negociación, no se realizó un paro.","{'pais': 'Colombia', 'ciudad': None, 'localidades': None}","El pacto incluye la creación de una mesa técnica para criterios administrativos, el fortalecimiento de la planta de personal y la participación sin...",paro docente Colombia 2023,2025-10-24 14:25:15,Infobae
"Fecode anunció paro nacional de maestros: habrá concentraciones en plazas públicas y vías principales de Bogotá, Medellín y otras ciudades",Infobae,Hace 2 días,https://www.infobae.com/colombia/2025/10/21/fecode-anuncia-paro-nacional-con-concentraciones-en-plazas-publicas-y-vias-principales-de-bogota-medellin-y-otras-ciudades/&ved=2ahUKEwjfmt-Lhb2QAxWEKtAFHUXILngQxfQBegQICBAC&usg=AOvVaw0SE6fvvahRAqTWpiZHpKU0,True,True,True,True,1.0,['FECODE'],Mejoras en la prestación de salud para docentes y recursos para el sector educativo.,,"El paro nacional convocado por Fecode implica la suspensión de clases programadas, ya que se menciona que podría afectar la prestación del servicio educativo en más de doce mil instituciones oficiales.","Fecode ha convocado un paro nacional de 24 horas para el 30 de octubre, exigiendo mejoras en la salud y recursos para la educación, con movilizaciones en varias ciudades del país.","30, octubre, 2025",paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","La interrupción de clases el 30 de octubre responde a la exigencia de mejores condiciones laborales y protección para los docentes, quienes denuncian...",paro maestros Bogotá 2023,2025-10-24 14:25:19,Infobae
Fecode convoca a paro nacional de 24 horas el próximo 30 de octubre,Valora Analitik,Hace 3 semanas,https://www.valoraanalitik.com/fecode-convoca-a-paro-nacional-de-24-horas-el-proximo-30-de-octubre/&ved=2ahUKEwjfmt-Lhb2QAxWEKtAFHUXILngQxfQBegQIAhAC&usg=AOvVaw1XPn7Io1dAizaIxKL-sj1I,True,True,False,True,1.0,['FECODE'],"Descontento general de los docentes, aunque no se especifican las demandas en el texto proporcionado.",,"Se trata de un paro nacional convocado por Fecode, lo que implica la suspensión de clases programadas durante 24 horas.",Fecode ha convocado un paro nacional de 24 horas para el 30 de octubre debido a descontento entre los docentes.,"30, octubre, 2023",paro docente,"{'pais': 'Colombia', 'ciudad': 'N/A', 'localidades': []}","Estas son las razones del descontento de la Federación de Trabajadores, Fecode.",paro maestros Bogotá 2023,2025-10-24 14:25:19,sindicato
"Trabajadores anuncian toma y cierre del Ministerio de Educación, posible paro afectaría 7.500 colegios",La Patria,Hace 1 mes,https://www.lapatria.com/educacion/trabajadores-anuncian-toma-y-cierre-del-ministerio-de-educacion-posible-paro-afectaria&ved=2ahUKEwjfmt-Lhb2QAxWEKtAFHUXILngQxfQBegQIChAC&usg=AOvVaw2OP03_d-rFjiEpncRlZTwh,True,True,False,True,3.0,[],Demandas relacionadas con la salud y la vida de los docentes.,,"El texto menciona un paro de tres días que ya ocurrió, lo que implica la suspensión de clases programadas durante ese tiempo.","Se anuncia un nuevo paro que podría afectar a 7.500 colegios, tras un paro previo de tres días en el Eje Cafetero.",03-09-2023,paro docente,"{'pais': 'Colombia', 'ciudad': 'Eje Cafetero'}","Después del paro de tres días (septiembre 3, 4 y 5) de los profesores en el Eje Cafetero, por la salud y la vida, se anuncia uno nuevo que afectaría a miles...",paro maestros Bogotá 2023,2025-10-24 14:25:19,media
"Paro de docentes de Eje Cafetero durará 72 horas: marchas en Pereira, Armenia y Manizales, tomas en municipios y plantón en Bogotá por fallas en salud",ELTIEMPO.COM,Hace 1 mes,https://www.eltiempo.com/colombia/otras-ciudades/paro-de-docentes-de-eje-cafetero-durara-72-horas-marchas-en-pereira-armenia-y-manizales-tomas-en-municipios-y-planton-en-bogota-por-fallas-en-salud-3487062&ved=2ahUKEwjfmt-Lhb2QAxWEKtAFHUXILngQxfQBegQIBBAC&usg=AOvVaw3kHMmPINgkS6jUf9vm3-_S,True,True,True,True,3.0,[],Fallas en el sistema de salud del magisterio y exigencia de soluciones.,,"El paro docente se considera verdadero porque se menciona un cese de actividades programadas durante tres días, lo que implica la suspensión de clases.","Docentes del Eje Cafetero realizarán un paro de 72 horas por fallas en el sistema de salud, con actividades en varias ciudades y un plantón en Bogotá.",03-09-2023,paro docente,"{'pais': 'Colombia', 'ciudad': 'Pereira, Armenia, Manizales, Bogotá'}","El cese de actividades será el 3, 4 y 5 de septiembre. Sindicatos denuncian graves fallas en el sistema de salud del magisterio y exigen soluciones.",paro maestros Bogotá 2023,2025-10-24 14:25:19,media
Secretaría de Educación reveló qué pasará con los colegios en Bogotá durante el paro nacional del 28 y 29 de mayo,Infobae,Hace 4 meses,https://www.infobae.com/colombia/2025/05/27/secretaria-de-educacion-revelo-que-pasara-con-los-colegios-en-bogota-durante-el-paro-nacional/&ved=2ahUKEwjfmt-Lhb2QAxWEKtAFHUXILngQxfQBegQIARAC&usg=AOvVaw0HV0zprZlR682BTSSY8WGS,False,False,True,True,2.0,"['ADE', 'FECODE']",Los docentes buscan promover la participación ciudadana y fortalecer el pensamiento crítico tras la cancelación de una consulta popular.,,No se considera un paro docente porque no hubo suspensión de clases programadas. Los docentes optaron por realizar actividades pedagógicas en las instituciones educativas.,"El 28 y 29 de mayo de 2025, los docentes en Bogotá no suspenderán clases, sino que realizarán actividades pedagógicas en respuesta a un paro nacional. FECODE apoyará las marchas en otras regiones.","28, mayo, 2025",actividades pedagógicas y marchas en otras regiones,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","Para las jornadas de 28 y 29 de mayo de 2025 se tienen programas múltiples movilizaciones en diferentes sectores del país, siendo la capital colombiana uno...",paro maestros Bogotá 2023,2025-10-24 14:25:19,Infobae
¿Habrá clases por el Paro Nacional de este 28 y 29 de mayo?,360 Radio,Hace 4 meses,https://360radio.com.co/habra-clases-por-el-paro-nacional-de-este-28-y-29-de-mayo/184753/&ved=2ahUKEwjfmt-Lhb2QAxWEKtAFHUXILngQxfQBegQIBhAC&usg=AOvVaw1BsWhK-dhsXPqYteM2P9uA,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.","La noticia no reporta un paro docente, sino que se centra en otros temas políticos y económicos en Colombia.",,,"{'pais': 'Colombia', 'ciudad': '', 'localidades': []}","El paro nacional convocado por las centrales obreras CUT, CGT y CTC para el 28 y 29 de mayo de 2025 sigue en pie, pero el impacto sobre el calendario...",paro maestros Bogotá 2023,2025-10-24 14:25:19,media
Maestros de Bogotá no se unen a movilizaciones del 28 y 29 de mayo,La Opinión Cúcuta,Hace 4 meses,https://www.laopinion.co/colombia/maestros-de-bogota-no-se-unen-movilizaciones-del-28-y-29-de-mayo&ved=2ahUKEwjfmt-Lhb2QAxWEKtAFHUXILngQxfQBegQIBxAC&usg=AOvVaw0XBQ3WM7ZnWoFuh1mCY1mh,False,False,True,True,,[],Consulta popular en el marco del paro convocado por las centrales trabajadoras.,,"No se considera un paro docente ya que no hubo suspensión de clases, sino que se realizarán jornadas pedagógicas en los colegios.","Los maestros de Bogotá no participarán en las movilizaciones del 28 y 29 de mayo, optando por realizar jornadas pedagógicas en sus colegios.",28-05-2023,jornadas pedagógicas,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}",Los maestros realizarán jornadas pedagógicas en los colegios sobre la consulta popular en el marco del paro convocado por las centrales trabajadoras.,paro maestros Bogotá 2023,2025-10-24 14:25:19,media
¿Adiós a las clases?: esto pasará si el sindicato de docentes se une al paro nacional del 28 y 29 de mayo,AS Colombia,Hace 5 meses,https://colombia.as.com/actualidad/adios-a-las-clases-esto-pasara-si-el-sindicato-de-docentes-se-une-al-paro-nacional-del-28-y-29-de-mayo-n/&ved=2ahUKEwjfmt-Lhb2QAxWEKtAFHUXILngQxfQBegQICRAC&usg=AOvVaw1vHTRmTQ4okBpkosvsISgP,False,False,True,True,2.0,"['FECODE', 'CUT']",Rechazo a la consulta popular en el Senado y demanda de reformas sociales.,,"Aunque se menciona un paro nacional y la participación de Fecode, no se confirma la suspensión de clases en los colegios públicos de Bogotá, lo que indica que no se trata de un paro docente verdadero.","Se llevará a cabo un paro nacional los días 28 y 29 de mayo en Colombia, convocado por Fecode y la CUT, para expresar descontento por el rechazo a la consulta popular y exigir reformas sociales.",28-05-2025,paro nacional,"{'pais': 'Colombia', 'ciudad': 'Bogotá'}","Fecode confirmó su participación en el paro del 28 y 29 de mayo, pero la Secretaría de Educación no confirma la suspensión de clases en colegios.",paro maestros Bogotá 2023,2025-10-24 14:25:19,"media, AS Colombia"
Paros de maestros: la tensión entre la protesta y la educación en Bogotá,La Silla Vacía,Hace 5 meses,https://www.lasillavacia.com/silla-nacional/paros-de-maestros-la-tension-entre-la-protesta-y-la-educacion-en-bogota/&ved=2ahUKEwjfmt-Lhb2QAxWEKtAFHUXILngQxfQBegQIAxAC&usg=AOvVaw0ci4gA33JjpTfckmwDJd5d,False,False,True,True,,[],Protestan contra lo que consideran una persecución por parte de las autoridades.,,"No se menciona la suspensión de clases programadas, solo se habla de una protesta en las calles.",Los maestros de colegios públicos en Bogotá realizaron una protesta para expresar su descontento con la situación actual.,,protesta,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","Este jueves, los maestros de colegios públicos en Bogotá volvieron a las calles. Protestaron contra lo que ven como una persecución por parte de la...",paro maestros Bogotá 2023,2025-10-24 14:25:19,media
Niña murió ahogada en el río Bogotá; familiares dicen que estaba sola porque no tuvo clase por el paro de maestros | El Colombiano,El Colombiano,Hace 5 meses,https://www.elcolombiano.com/colombia/nina-de-10-anos-murio-ahogada-en-rio-bogota-LG27219332&ved=2ahUKEwjfmt-Lhb2QAxWEKtAFHUXILngQxfQBegQIBRAC&usg=AOvVaw3Wm6mptOpR-ifLXDI0p58C,True,True,True,True,,[],No se especifican las demandas principales en el texto.,,"El paro docente se considera verdadero porque se menciona que la niña estaba sola debido a que no tuvo clase por el paro de maestros, lo que implica suspensión de clases.","Una niña de 10 años murió ahogada en el río Bogotá, y su familia señala que estaba sola porque no tuvo clase debido al paro de maestros.",,paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidad': 'Suba Bilbao'}","La comunidad del sector de Suba Bilbao, noroccidente de Bogotá, está consternada tras la muerte de una menor de 10 años que cayó accidentalmente a las...",paro maestros Bogotá 2023,2025-10-24 14:25:19,El Colombiano
"Fecode anunció paro nacional de maestros: habrá concentraciones en plazas públicas y vías principales de Bogotá, Medellín y otras ciudades",Infobae,Hace 2 días,https://www.infobae.com/colombia/2025/10/21/fecode-anuncia-paro-nacional-con-concentraciones-en-plazas-publicas-y-vias-principales-de-bogota-medellin-y-otras-ciudades/&ved=2ahUKEwiAhtGNhb2QAxUk6ckDHZ1yOFMQxfQBegQICBAC&usg=AOvVaw15XJnoS_SvAOXt0BR_npIM,True,True,True,True,1.0,['FECODE'],"Mejoras en la prestación de salud para docentes, asignación de recursos públicos para educación, y defensa de leyes relacionadas con el magisterio.",,"El paro nacional convocado por Fecode implica la suspensión de clases programadas, ya que se menciona que el paro podría afectar la prestación del servicio educativo en más de doce mil instituciones oficiales.","Fecode ha convocado un paro nacional de 24 horas para el 30 de octubre, con movilizaciones en varias ciudades, exigiendo mejoras en salud y recursos para la educación.","30 de octubre, 2025",paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","La interrupción de clases el 30 de octubre responde a la exigencia de mejores condiciones laborales y protección para los docentes, quienes denuncian...",FECODE paro 2023,2025-10-24 14:25:22,Infobae
Fecode convoca paro nacional de maestros para el 30 de octubre por crisis en el Fomag,ADN,Hace 3 semanas,https://www.diarioadn.co/noticias/fecode-convoca-paro-nacional-de-maestros-para-el-30-de-octubre-por-crisis-en-el-fomag%2Barticulo%2B70360&ved=2ahUKEwiAhtGNhb2QAxUk6ckDHZ1yOFMQxfQBegQICRAC&usg=AOvVaw2GVV34rkmRCjw9L54S8yaz,True,True,True,True,1.0,['FECODE'],Denuncias sobrecostos en la salud del magisterio y exigencias de soluciones a la Fiduprevisora y a las IP.,,"Se trata de un paro nacional convocado por Fecode, lo que implica la suspensión de clases programadas para el 30 de octubre.",Fecode convoca un paro nacional de maestros para el 30 de octubre debido a la crisis en el Fomag y problemas de salud del magisterio.,30-10-2023,paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}",El sindicato denuncia sobrecostos en la salud del magisterio y exige soluciones a la Fiduprevisora y a las IP.,FECODE paro 2023,2025-10-24 14:25:22,sindicato
Gobierno-Fecode: ¿hasta cuándo la nivelación salarial?,El Espectador,Hace 3 meses,https://www.elespectador.com/opinion/columnistas/daniel-mera-villamizar/gobierno-fecode-hasta-cuando-la-nivelacion-salarial/&ved=2ahUKEwiAhtGNhb2QAxUk6ckDHZ1yOFMQxfQBegQIChAC&usg=AOvVaw1aemTZXMfgngLpioq4Q2LN,False,False,False,True,,['FECODE'],Nivelación salarial y reconocimiento especial para docentes.,,"La noticia no menciona un paro docente con suspensión de clases, sino que se enfoca en la discusión sobre la nivelación salarial y los acuerdos entre el gobierno y los sindicatos.","La noticia aborda la situación de la nivelación salarial de los docentes en Colombia y los acuerdos entre el Ministerio de Educación y FECODE, sin mencionar un paro actual.",,Discusión sobre acuerdos salariales,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}","Si la brecha se cerró y la calidad educativa no mejora, ¿en qué estamos?”: Daniel Mera Villamizar.",FECODE paro 2023,2025-10-24 14:25:22,"media, EL ESPECTADOR"
Fecode se une a marchas del 18 de marzo en Colombia: exigen reforma laboral y mejoras en salud,consultorsalud,Hace 7 meses,https://consultorsalud.com/fecode-marchas-del-18-de-marzo-en-colombia/&ved=2ahUKEwiAhtGNhb2QAxUk6ckDHZ1yOFMQxfQBegQIAhAC&usg=AOvVaw3olMnttJZ8qqE_IdiGbd-4,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.","La noticia no reporta un paro docente, sino que se enfoca en temas de salud y atención médica en Colombia.",,,"{'pais': 'Colombia', 'ciudad': '', 'localidades': []}","El 18 de marzo, miles de docentes y trabajadores de diferentes sectores en Colombia saldrán a las calles en una jornada de movilización convocada por la...",FECODE paro 2023,2025-10-24 14:25:22,media
Se levanta el paro de maestros tras el hundimiento de la reforma a la educación | El Colombiano,El Colombiano,Hace 16 meses,https://www.elcolombiano.com/colombia/fecode-levanta-el-paro-de-maestros-EP24819159&ved=2ahUKEwiAhtGNhb2QAxUk6ckDHZ1yOFMQxfQBegQIBRAC&usg=AOvVaw3E6Pt27mrNT0PY1E3Bmryp,True,True,False,True,,['FECODE'],El paro fue motivado por el hundimiento de la reforma a la educación.,,El paro de maestros se considera verdadero porque hubo suspensión de clases programadas durante la movilización.,"Fecode anunció el levantamiento del paro de maestros tras el hundimiento de la reforma a la educación, lo que indica que hubo una movilización significativa.",20-06-2023,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}","La Federación Colombiana de Educadores (Fecode) informó este jueves 20 de junio que se levantaba el paro de maestros, tras el hundimiento de la reform...",FECODE paro 2023,2025-10-24 14:25:22,El Colombiano
"Fecode: ¿Por qué la evaluación docente divide a Gobierno y profesores, al punto de convocar a un primer paro nacional permanente en dos años?",ELTIEMPO.COM,Hace 16 meses,https://www.eltiempo.com/vida/educacion/fecode-por-que-la-evaluacion-docente-divide-a-gobierno-y-profesores-al-punto-de-convocar-a-un-primer-paro-nacional-en-dos-anos-3351466&ved=2ahUKEwiAhtGNhb2QAxUk6ckDHZ1yOFMQxfQBegQIAxAC&usg=AOvVaw0O39AhGTk8Zh8iRIDRYgVJ,True,True,False,True,,['FECODE'],Las demandas principales giran en torno a la evaluación docente y su impacto en el magisterio.,,"Se trata de un paro permanente que implica la suspensión de clases programadas a partir del 12 de junio, lo que lo clasifica como un verdadero paro docente.",Fecode ha convocado a un paro nacional permanente a partir del 12 de junio debido a desacuerdos con el Gobierno sobre la evaluación docente.,12-06-2023,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}","El magisterio se alista para iniciar un paro permanente desde el 12 de junio. Mineducación, entre tanto, explica los alcances de la propuesta de evaluación...",FECODE paro 2023,2025-10-24 14:25:22,media
