titulo,fuente,fecha_publicacion,url,es_paro_docente,hay_suspension_clases,ubicacion_bogota,ubicacion_Colombia,duracion_dias,organizaciones_sindicales,razones_paro,costo_mencionado,justificacion_paro,resumen,fecha_paro,tipo_movilizacion,ubicacion,descripcion,periodo_busqueda,fecha_extraccion,fuente_oficial
María Fernanda Cabal le pidió al ministro de Educación garantizar el servicio educativo por paro de maestros: “7.000 colegios públicos podrían verse afectados”,Infobae,Hace 4 meses,https://www.infobae.com/colombia/2025/07/02/maria-fernanda-cabal-radico-una-solicitud-de-intervencion-al-ministro-de-educacion-para-que-garantice-servicio-educativo-por-paro-del-sintrenal/&ved=2ahUKEwiqvZztl9qQAxWZs5UCHU6UEHUQxfQBegQICBAC&usg=AOvVaw28iOok3HRgtbCl5ztwzPaJ,True,True,False,True,,['Sintrenal'],Falta de cumplimiento de acuerdos por parte del Ministerio de Educación.,,El paro docente es considerado verdadero porque se menciona que habrá una huelga nacional indefinida que podría llevar a la suspensión de clases en numerosas escuelas públicas.,"El sindicato Sintrenal ha convocado un paro nacional indefinido a partir del 14 de julio de 2025, lo que podría afectar a 7.000 colegios públicos en Colombia debido a incumplimientos del Ministerio de Educación.",2025-07-14,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}",La legisladora instó al jefe de la cartera de Educación a tomar medidas urgentes para asegurar el acceso a la enseñanza en instituciones públicas ante el...,huelga de profesores Colombia 2023,2025-11-04 23:36:28,Infobae
Se levanta el paro de maestros tras el hundimiento de la reforma a la educación | El Colombiano,El Colombiano,Hace 16 meses,https://www.elcolombiano.com/colombia/fecode-levanta-el-paro-de-maestros-EP24819159&ved=2ahUKEwiqvZztl9qQAxWZs5UCHU6UEHUQxfQBegQIBxAC&usg=AOvVaw0qCybQozNnBH3kk9kpY5QB,True,True,False,True,,['FECODE'],El paro estuvo relacionado con la oposición a una reforma a la educación.,,"El paro de maestros se considera verdadero porque se menciona que se levantó tras el hundimiento de una reforma, lo que implica que hubo una suspensión de clases previamente.","Fecode anunció el levantamiento del paro de maestros tras el hundimiento de la reforma educativa, indicando que hubo una suspensión de clases durante el paro.",2023-06-20,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}","La Federación Colombiana de Educadores (Fecode) informó este jueves 20 de junio que se levantaba el paro de maestros, tras el hundimiento de la reform...",huelga de profesores Colombia 2023,2025-11-04 23:36:28,El Colombiano
"Fecode: ¿Por qué la evaluación docente divide a Gobierno y profesores, al punto de convocar a un primer paro nacional permanente en dos años?",ELTIEMPO.COM,Hace 16 meses,https://www.eltiempo.com/vida/educacion/fecode-por-que-la-evaluacion-docente-divide-a-gobierno-y-profesores-al-punto-de-convocar-a-un-primer-paro-nacional-en-dos-anos-3351466&ved=2ahUKEwjTtKnxl9qQAxVKlZUCHaPEGicQxfQBegQIARAC&usg=AOvVaw1sgEkE-lWd1GC5NI0DOCm0,True,True,False,True,,['FECODE'],Las demandas principales giran en torno a la evaluación docente y su impacto en el magisterio.,,"Se trata de un paro permanente que implica la suspensión de clases programadas, lo que lo califica como un verdadero paro docente.",Fecode ha convocado a un paro nacional permanente a partir del 12 de junio debido a desacuerdos con el Gobierno sobre la evaluación docente.,2023-06-12,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}","El magisterio se alista para iniciar un paro permanente desde el 12 de junio. Mineducación, entre tanto, explica los alcances de la propuesta de evaluación...",ADE Bogotá paro 2023,2025-11-04 23:36:35,media
"Fecode anunció paro nacional de maestros: habrá concentraciones en plazas públicas y vías principales de Bogotá, Medellín y otras ciudades",Infobae,Hace 2 semanas,https://www.infobae.com/colombia/2025/10/21/fecode-anuncia-paro-nacional-con-concentraciones-en-plazas-publicas-y-vias-principales-de-bogota-medellin-y-otras-ciudades/&ved=2ahUKEwjBrfvyl9qQAxWalJUCHdEKIn0QxfQBegQIAhAC&usg=AOvVaw0DC5q9JZb1Khw3XaF0wRuy,True,True,True,True,1.0,['FECODE'],"Mejoras en la prestación del servicio de salud para docentes y sus beneficiarios, así como mayores recursos para el sector educativo.",,"El paro nacional anunciado por Fecode implica la suspensión de clases programadas, ya que se menciona que el paro podría afectar la prestación del servicio educativo en más de doce mil instituciones oficiales.","Fecode convocó un paro nacional de 24 horas para el 30 de octubre, exigiendo mejoras en salud y recursos para la educación, con movilizaciones en varias ciudades del país.",2025-10-30,paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","La interrupción de clases el 30 de octubre responde a la exigencia de mejores condiciones laborales y protección para los docentes, quienes denuncian...",magisterio colombiano paro 2023,2025-11-04 23:36:39,Infobae
"Maestros de nuevo se van a paro, impactará en tres regiones, vea las razones y fechas",La Patria,Hace 2 meses,https://www.lapatria.com/educacion/maestros-de-nuevo-se-van-paro-impactara-en-tres-regiones-vea-las-razones-y-fechas&ved=2ahUKEwjBrfvyl9qQAxWalJUCHdEKIn0QxfQBegQICRAC&usg=AOvVaw2qA5mEDMrVi2aGzWQ_nyKV,True,True,False,True,,[],Demandas relacionadas con la salud y la vida de los docentes.,,"Se menciona un 'Paro Regional' que implica la suspensión de clases programadas, lo que cumple con la definición de un paro docente verdadero.","Los maestros se preparan para un paro regional que afectará a tres regiones, con demandas centradas en la salud y la vida.",,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}","En esta ocasión, los sindicatos de maestros se unirán para el que llaman Paro Regional por la salud y por la vida, de acuerdo con lo aprobado el viernes 22...",magisterio colombiano paro 2023,2025-11-04 23:36:39,media
"Maestros anuncian paro indefinido en julio y el cierre de 7.000 instituciones educativas, ¿qué pasó?",El Colombiano,Hace 4 meses,https://www.elcolombiano.com/colombia/sintrenal-paro-maestros-julio-incumplimiento-JF27889321&ved=2ahUKEwjBrfvyl9qQAxWalJUCHdEKIn0QxfQBegQIARAC&usg=AOvVaw3No4fQeECdarBr3JQHy5b7,True,True,False,True,,['Sintrenal'],Cierre de 7.000 instituciones educativas y demandas relacionadas con la educación.,,"Se trata de un paro nacional convocado por un sindicato, lo que implica la suspensión de clases programadas en las instituciones educativas.","El Sindicato de Empleados y Trabajadores de la Educación, Sintrenal, ha convocado un paro nacional de educadores para el 14 de julio, lo que resultará en el cierre de 7.000 instituciones educativas.",2023-07-14,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}","El Sindicato de Empleados y Trabajadores de la Educación, Sintrenal, convocó un paro nacional de educadores para este 14 de julio. La protesta, según ...",magisterio colombiano paro 2023,2025-11-04 23:36:39,Sindicato
"Trabajadores anuncian toma y cierre del Ministerio de Educación, posible paro afectaría 7.500 colegios",La Patria,Hace 1 mes,https://www.lapatria.com/educacion/trabajadores-anuncian-toma-y-cierre-del-ministerio-de-educacion-posible-paro-afectaria&ved=2ahUKEwjfoN30l9qQAxX1qpUCHVF1Nv4QxfQBegQIBBAC&usg=AOvVaw29greuHmDnIsoHylOQPx7F,True,True,False,True,3.0,[],Demandas relacionadas con la salud y la vida de los profesores.,,"Se menciona un paro de tres días que afectó a los colegios, lo que indica que hubo suspensión de clases programadas.","Se anuncia un nuevo paro que podría afectar a 7.500 colegios, tras un paro previo de tres días en el Eje Cafetero.",,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}","Después del paro de tres días (septiembre 3, 4 y 5) de los profesores en el Eje Cafetero, por la salud y la vida, se anuncia uno nuevo que afectaría a miles...",ministerio educación paro maestros 2023,2025-11-04 23:36:43,media
María Fernanda Cabal le pidió al ministro de Educación garantizar el servicio educativo por paro de maestros: “7.000 colegios públicos podrían verse afectados”,Infobae,Hace 4 meses,https://www.infobae.com/colombia/2025/07/02/maria-fernanda-cabal-radico-una-solicitud-de-intervencion-al-ministro-de-educacion-para-que-garantice-servicio-educativo-por-paro-del-sintrenal/&ved=2ahUKEwjfoN30l9qQAxX1qpUCHVF1Nv4QxfQBegQIChAC&usg=AOvVaw1cJXMqlQ33OMyZvKepDLNh,True,True,False,True,,['Sintrenal'],Falta de cumplimiento de acuerdos por parte del Ministerio de Educación.,,"El paro anunciado por Sintrenal implica una huelga nacional indefinida que podría llevar a la suspensión de clases en colegios públicos, lo que cumple con la definición de un paro docente verdadero.","El sindicato Sintrenal ha convocado un paro nacional indefinido a partir del 14 de julio de 2025, lo que podría afectar a 7.000 colegios públicos en Colombia debido a incumplimientos del Ministerio de Educación.",2025-07-14,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}",La legisladora instó al jefe de la cartera de Educación a tomar medidas urgentes para asegurar el acceso a la enseñanza en instituciones públicas ante el...,ministerio educación paro maestros 2023,2025-11-04 23:36:43,Infobae
Fecode confirma paro nacional de 24 horas este 30 de octubre: principales causas de la movilización,El País,Hace 2 semanas,https://www.elpais.com.co/colombia/fecode-confirma-paro-nacional-de-24-horas-este-30-de-octubre-principales-causas-de-la-movilizacion-2217.html&ved=2ahUKEwignMf2l9qQAxVgupUCHbytFhYQxfQBegQIAxAC&usg=AOvVaw0FyxhjaNWsS9ytolqE50TN,True,True,True,True,1.0,['FECODE'],Preocupaciones de los maestros del país.,,"Se confirma un paro nacional de 24 horas, lo que implica la suspensión de clases programadas.",Fecode ha confirmado un paro nacional de 24 horas el 30 de octubre debido a preocupaciones de los maestros.,2023-10-30,paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","Según la organización, la manifestación se dará por las principales preocupaciones que tienen los maestros del país.",paro educativo nacional Colombia 2023,2025-11-04 23:36:47,FECODE
"Fecode anunció paro nacional de maestros: habrá concentraciones en plazas públicas y vías principales de Bogotá, Medellín y otras ciudades",Infobae,Hace 2 semanas,https://www.infobae.com/colombia/2025/10/21/fecode-anuncia-paro-nacional-con-concentraciones-en-plazas-publicas-y-vias-principales-de-bogota-medellin-y-otras-ciudades/&ved=2ahUKEwignMf2l9qQAxVgupUCHbytFhYQxfQBegQIBxAC&usg=AOvVaw2bzO9V4jy6YlM1hp-XCEYa,True,True,True,True,1.0,['FECODE'],"Mejoras en la prestación de salud para docentes, asignación de recursos públicos para educación y defensa de leyes relacionadas con el magisterio.",,"El paro nacional de maestros anunciado por Fecode implica la suspensión de clases programadas, ya que se menciona que el paro podría afectar la prestación del servicio educativo en más de doce mil instituciones oficiales.","Fecode convoca un paro nacional de 24 horas para exigir mejoras en la salud y recursos educativos, con movilizaciones en varias ciudades del país.",2025-10-30,paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}",La Federación Colombiana de Trabajadores de la Educación (Fecode) convocó para el miércoles 30 de octubre un paro nacional que contempla movilizaciones en...,paro educativo nacional Colombia 2023,2025-11-04 23:36:47,Infobae
Fecode anuncia paro nacional de 24 horas el próximo 30 de octubre: estas son las principales razones de la manifestación,ELTIEMPO.COM,Hace 1 mes,https://www.eltiempo.com/vida/educacion/fecode-anuncia-paro-nacional-de-24-horas-el-proximo-30-de-octubre-estas-son-las-principales-razones-de-la-manifestacion-3496052&ved=2ahUKEwignMf2l9qQAxVgupUCHbytFhYQxfQBegQIChAC&usg=AOvVaw19HwwK5g-wSYJwdHx95SRH,True,True,False,True,1.0,['FECODE'],Demandas relacionadas con condiciones laborales y mejoras en el sistema educativo.,,"Se trata de un paro nacional de 24 horas, lo que implica la suspensión de clases programadas.","Fecode ha convocado un paro nacional de 24 horas para el 30 de octubre, buscando visibilizar sus demandas laborales y educativas.",2023-10-30,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",La Junta Nacional de la Federación Colombiana de Trabajadores de la Educación (Fecode) votó por amplia mayoría la convocatoria a un paro nacional del...,paro educativo nacional Colombia 2023,2025-11-04 23:36:47,sindicato
"Sorpresivo paro nacional docente: todos los estudiantes no tendrán clases por 24 horas, ¿cuándo y a quiénes afecta?",El Cronista,Hace 1 mes,https://www.cronista.com/economia-politica/sorpresivo-paro-nacional-docente-todos-los-estudiantes-no-tendran-clases-por-24-horas-cuando-y-a-quienes-afecta/%3FoutputType%3Damp-type&ved=2ahUKEwignMf2l9qQAxVgupUCHbytFhYQxfQBegQICRAC&usg=AOvVaw2w8vlO-HSfEwU0HVDuR1F_,True,True,True,True,1.0,[],Demandas relacionadas con mejoras en las condiciones laborales y salariales de los docentes.,,"Se trata de un paro nacional docente que implica la suspensión de clases programadas por 24 horas, cumpliendo así con la definición de un paro verdadero.","Se anuncia un paro nacional docente que suspenderá clases por 24 horas, afectando a todos los estudiantes del país.",,paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}",,paro educativo nacional Colombia 2023,2025-11-04 23:36:47,media
"Trabajadores anuncian toma y cierre del Ministerio de Educación, posible paro afectaría 7.500 colegios",La Patria,Hace 1 mes,https://www.lapatria.com/educacion/trabajadores-anuncian-toma-y-cierre-del-ministerio-de-educacion-posible-paro-afectaria&ved=2ahUKEwignMf2l9qQAxVgupUCHbytFhYQxfQBegQIAhAC&usg=AOvVaw09xjQwN3P25ZB1ORMN7r37,True,True,False,True,3.0,[],Demandas relacionadas con la salud y la vida de los docentes.,,"Se menciona un paro de tres días que afectó la actividad escolar, lo que cumple con la definición de paro docente.","Se anuncia un nuevo paro que podría afectar a 7.500 colegios, tras un paro previo de tres días en el Eje Cafetero.",,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}","Después del paro de tres días (septiembre 3, 4 y 5) de los profesores en el Eje Cafetero, por la salud y la vida, se anuncia uno nuevo que afectaría a miles...",paro educativo nacional Colombia 2023,2025-11-04 23:36:47,media
¿Adiós a las clases?: esto pasará si el sindicato de docentes se une al paro nacional del 28 y 29 de mayo,AS Colombia,Hace 5 meses,https://colombia.as.com/actualidad/adios-a-las-clases-esto-pasara-si-el-sindicato-de-docentes-se-une-al-paro-nacional-del-28-y-29-de-mayo-n/&ved=2ahUKEwj136z4l9qQAxVnrZUCHWrEPOQQxfQBegQIARAC&usg=AOvVaw3lf8u9N1pUvXtbI6HlIrVA,True,True,True,True,2.0,"['FECODE', 'CUT']",Rechazo a la consulta popular en el Senado y demandas de reformas sociales.,,"El paro nacional programado para el 28 y 29 de mayo implica la suspensión de clases, ya que se espera que los maestros no realicen sus funciones laborales durante esos días.","El 28 y 29 de mayo se llevará a cabo un paro nacional en Colombia, convocado por FECODE y la CUT, en rechazo a la consulta popular y en demanda de reformas sociales.",2025-05-28,paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","Fecode confirmó su participación en el paro del 28 y 29 de mayo, pero la Secretaría de Educación no confirma la suspensión de clases en colegios.",suspensión de clases por paro docente 2023,2025-11-04 23:36:51,"media, AS Colombia"
Paro de 48 horas en Santander: anuncian marchas y suspensión de clases,Vanguardia,Hace 5 meses,https://www.vanguardia.com/area-metropolitana/bucaramanga/2025/05/23/paro-de-48-horas-en-santander-anuncian-marchas-y-suspension-de-clases/&ved=2ahUKEwj136z4l9qQAxVnrZUCHWrEPOQQxfQBegQIAxAC&usg=AOvVaw2O-6j05HRh48tUWufvFVKK,True,True,False,True,2.0,"['Sindicato de Educadores de Santander', 'Central Unitaria de Trabajadores']",Apoyo al paro nacional y demandas relacionadas con la educación.,,"Se menciona la suspensión de clases programadas, lo que indica que se trata de un paro docente verdadero.",El Sindicato de Educadores de Santander anunció un paro de 48 horas con suspensión de clases y marchas en apoyo a un paro nacional.,,paro docente,"{'pais': 'Colombia', 'ciudad': 'Santander'}",El Sindicato de Educadores de Santander y la regional de la Central Unitaria de Trabajadores confirmaron su respaldo al paro nacional programado los...,suspensión de clases por paro docente 2023,2025-11-04 23:36:51,media
Padres de familia en Cozumel preocupados por suspensión de clases por paro de maestros,Por Esto!,Hace 6 meses,https://www.poresto.com/quintana-roo/riviera-maya/2025/4/16/padres-de-familia-en-cozumel-preocupados-por-suspension-de-clases-por-paro-de-maestros.html&ved=2ahUKEwj136z4l9qQAxVnrZUCHWrEPOQQxfQBegQIBRAC&usg=AOvVaw30moIMsLfprmDoIECYtc-7,True,True,False,True,,[],Preocupaciones de los padres de familia por la suspensión de clases.,,"Se menciona la suspensión de clases programadas, lo que indica que se trata de un paro docente verdadero.","Los padres de familia en Cozumel están preocupados por la suspensión de clases debido al paro de maestros, lo que afecta su vida diaria.",,paro docente,"{'pais': 'México', 'ciudad': 'Cozumel'}",La suspensión de labores en las escuelas ha afectado en la vida diaria de las familias / Antonio Blanco. Debido al paro de labores iniciado por docentes en...,suspensión de clases por paro docente 2023,2025-11-04 23:36:51,media
Paro de maestros: Fecode anunció movilizaciones ...,Google (SerpAPI),,https://www.infobae.com/colombia/2023/08/23/paro-de-maestros-fecode-anuncio-movilizaciones-para-el-proximo-30-de-agosto-en-el-territorio-nacional/,True,True,True,True,1.0,['FECODE'],"Las demandas incluyen la mala prestación del servicio de salud, el rechazo a proyectos de ley que afectan la educación pública y la defensa del derecho a la huelga.",,"El paro anunciado por Fecode implica la suspensión de clases programadas durante 24 horas, lo que cumple con la definición de un paro docente verdadero.","Fecode convocó un paro nacional para el 30 de agosto de 2023, con una duración de 24 horas, para protestar contra la mala atención en salud y proyectos de ley que amenazan la educación pública.",2023-08-30,paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}",La Federación Colombiana de Trabajadores de la Educación (Fecode) anunció la convocatoria a un paro nacional para el día 30 de agosto de 2023 que se extenderá ...,(paro docente OR paro maestros OR huelga profesores OR FECODE OR ADE) Colombia 2023,2025-11-04 23:36:51,Infobae
"Paro nacional de profesores, 30 de agosto de 2023 - El País",Google (SerpAPI),,https://www.elpais.com.co/colombia/paro-nacional-de-profesores-30-de-agosto-de-2023-fecha-hora-motivos-y-puntos-de-encuentro-de-las-manifestaciones-2907.html,True,True,True,True,1.0,['FECODE'],Las protestas se centran en la mala prestación del servicio de salud del Magisterio y en la oposición a dos proyectos de ley en el Congreso.,,"El paro nacional de profesores implica la suspensión de clases programadas, ya que se menciona que será de 24 horas y se llevará a cabo en todo el país.","El 30 de agosto de 2023, FECODE convocará un paro nacional de 24 horas por problemas en el servicio de salud y en oposición a proyectos de ley que afectan al Magisterio.",2023-08-30,paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidad': 'Plaza de Bolívar'}","El Paro Nacional del Magisterio será de 24 horas el miércoles 30 agosto y se extenderá por toda Colombia. Las protestas saldrán desde las 9:30 a.m., el punto de ...",(paro docente OR paro maestros OR huelga profesores OR FECODE OR ADE) Colombia 2023,2025-11-04 23:36:51,"media, El País"
Fecode sale a paro este 30 de agosto: ¿por qué marchan ...,Google (SerpAPI),,https://www.elcolombiano.com/colombia/marchas-maestros-fecode-30-agosto-por-que-protestan-docentes-educacion-publica-JE22263486,True,True,False,True,1.0,['FECODE'],Incumplimientos en el régimen de salud del magisterio y rechazo a proyectos de ley que afectan la educación pública.,,"El paro de Fecode implica la suspensión de clases programadas, ya que se menciona que los maestros realizarán marchas en diferentes puntos del país el 30 de agosto.",Fecode convoca a un paro nacional el 30 de agosto para protestar por incumplimientos en salud y rechazar proyectos de ley que amenazan la educación pública.,2023-08-30,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}",La Federación Colombiana de Educadores (Fecode) sale a paro este 30 de agosto para manifestarse contra una serie de puntos que están incomodando al sector ...,(paro docente OR paro maestros OR huelga profesores OR FECODE OR ADE) Colombia 2023,2025-11-04 23:36:51,"media, El Colombiano"
¿Qué día es el paro de FECODE? Razones y ciudades,Google (SerpAPI),,https://www.wradio.com.co/2023/08/27/que-dia-es-el-paro-de-fecode-razones-y-ciudades/,True,True,True,True,1.0,['FECODE'],"Incumplimientos en el derecho a la salud, oposición a proyectos de ley que afectan la educación pública y la prohibición de la huelga en servicios públicos esenciales.",,"El paro convocado por FECODE implica una suspensión de clases programadas durante 24 horas, lo que cumple con la definición de un paro docente verdadero.",FECODE convocó un paro nacional de 24 horas para el 30 de agosto debido a incumplimientos en salud y oposición a proyectos de ley que amenazan la educación pública.,2023-08-30,paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","La Federación Colombiana de Trabajadores de la Educación (Fecode), convocó paro nacional de 24 horas para el día 30 de agosto por “incumplimientos y barreras ...",(paro docente OR paro maestros OR huelga profesores OR FECODE OR ADE) Colombia 2023,2025-11-04 23:36:51,media (Colprensa)
Fecode anuncia paro nacional de 24 horas ...,Google (SerpAPI),,https://boyacaradio.com/noticia.php?id=48498,True,True,False,True,1.0,['FECODE'],"Oposición a proyectos de ley que afectan el derecho a la huelga y la calidad de la educación, así como la deficiente atención en servicios de salud.",,"El paro anunciado por Fecode implica una suspensión de clases programadas durante 24 horas, lo que cumple con la definición de un paro docente verdadero.","Fecode ha convocado un paro nacional de 24 horas para el 30 de agosto de 2023, en protesta por varios proyectos de ley que consideran perjudiciales para la educación y la salud.",2023-08-30,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}","Fecode anuncia paro nacional de 24 horas para el próximo 30 de agosto de 2023. ... Los maestros se movilizarán por cuatro puntos específicos, uno de ellos ...",(paro docente OR paro maestros OR huelga profesores OR FECODE OR ADE) Colombia 2023,2025-11-04 23:36:51,media
Paro de Fecode de este miércoles: puntos de encuentro ...,Google (SerpAPI),,https://www.elespectador.com/educacion/paro-de-fecode-de-este-miercoles-puntos-de-encuentro-nacionales/,True,True,True,True,1.0,"['FECODE', 'ADE', 'ADEC']",Los docentes protestan contra el modelo de salud del magisterio y dos proyectos de ley que consideran perjudiciales para la educación y el derecho a la protesta.,,"El paro de Fecode implica una suspensión de clases programadas durante 24 horas, lo que lo califica como un verdadero paro docente.","Fecode convocó un paro nacional de 24 horas el 30 de agosto, con movilizaciones en varias ciudades del país, incluyendo Bogotá, para protestar contra el modelo de salud y proyectos de ley que afectan la educación.",2023-08-30,paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': ['Plaza de Bolívar', 'calle 72 #10-03', 'Dorado Plaza']}","Habrá movilizaciones en Bogotá, Medellín, Cali, Santa Marta, Montería, Bucaramanga y otras ciudades. Aquí puntos de encuentro y horarios.",(paro docente OR paro maestros OR huelga profesores OR FECODE OR ADE) Colombia 2023,2025-11-04 23:36:51,EL ESPECTADOR
Sindicato de maestros convocó a paro el 29 y 30 de ...,Google (SerpAPI),,https://www.infobae.com/colombia/2023/11/22/sindicato-de-maestros-convoco-a-paro-el-29-y-30-de-noviembre-estas-son-las-razones/,True,True,False,True,2.0,"['Sintrenal', 'Fecode']","Exigir el pago inmediato de deudas laborales a celadores, servicios generales, auxiliares administrativos y otros trabajadores de la educación.",,"El paro convocado por Sintrenal implica la suspensión de clases programadas durante los días 29 y 30 de noviembre, lo que cumple con la definición de un paro docente verdadero.",El Sindicato de Empleados y Trabajadores de la Educación (Sintrenal) convocó a un paro nacional los días 29 y 30 de noviembre para exigir el pago de deudas laborales. Esta movilización afectará la atención en las instituciones educativas.,2023-11-29,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}","El Sindicato de Empleados y Trabajadores de la Educación (Sintrenal) convocó, para el 29 y 30 de noviembre, a dos jornadas de paro nacional para exigirle al ...",(paro docente OR paro maestros OR huelga profesores OR FECODE OR ADE) Colombia 2023,2025-11-04 23:36:51,Infobae
Fecode anuncia paro nacional de maestros por 24 horas ...,Google (SerpAPI),,https://www.eltiempo.com/vida/educacion/fecode-anuncia-paro-nacional-de-maestros-por-24-horas-para-el-30-de-agosto-798689,True,True,True,True,1.0,['FECODE'],El paro se debe a un proyecto de ley que limitaría el derecho a la protesta de los docentes y a la precariedad del sistema de salud del magisterio.,,"El anuncio de Fecode incluye un paro nacional de maestros por 24 horas, lo que implica la suspensión de clases programadas.",Fecode ha convocado un paro nacional de maestros para el 30 de agosto en respuesta a un proyecto de ley que busca restringir su derecho a la movilización y protestas.,2023-08-30,paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}",Fecode anuncia paro nacional de maestros por 24 horas para el 30 de agosto. Las marchas serán en contra de un proyecto de ley que prohibiría los paros de ...,(paro docente OR paro maestros OR huelga profesores OR FECODE OR ADE) Colombia 2023,2025-11-04 23:36:51,"media, El Tiempo"
Fecode anuncia Paro Nacional este 30 de Agosto: Estas son ...,Google (SerpAPI),,https://www.bloomberglinea.com/latinoamerica/colombia/fecode-anuncia-paro-nacional-este-30-de-agosto-estas-son-las-razones/,True,True,True,True,1.0,['FECODE'],"Vulneración del derecho a la salud digna del magisterio, oposición a proyectos de ley que afectan la educación pública y el derecho a la protesta.",,"El anuncio de Fecode indica que habrá un Paro Nacional el 30 de agosto con suspensión de clases durante 24 horas, lo que cumple con la definición de un paro docente verdadero.","Fecode anunció un Paro Nacional para el 30 de agosto, con suspensión de clases, en protesta por la vulneración de derechos del magisterio y en oposición a proyectos de ley perjudiciales.",2023-08-30,paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","Fecode, Federación Colombiana de Trabajadores de la Educación, anunció que hará un Paro Nacional el próximo 30 de agosto y durante 24 horas.",(paro docente OR paro maestros OR huelga profesores OR FECODE OR ADE) Colombia 2023,2025-11-04 23:36:51,"media, Bloomberg Línea"
Educación-Magisterio. 19 luchas docentes que sacudieron ...,Google (SerpAPI),,https://www.laizquierdadiario.com/19-luchas-docentes-que-sacudieron-al-mundo-por-aumento-salarial-en-2023,True,True,False,True,,[],"El paro está relacionado con la declaración de inconstitucionalidad de un contrato minero, aunque no se especifican más demandas.",,"El texto menciona que el paro de maestros prosiguió, lo que indica que hubo suspensión de clases programadas.","Las protestas de los docentes continuaron tras la decisión de la Corte Suprema sobre un contrato minero, lo que llevó a un paro de maestros.",,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}","Las protestas terminaron el martes después de que la Corte Suprema declaró ""inconstitucional"" el contrato minero, pero el paro de maestros prosiguió por ...",(paro educativo OR suspensión clases) Bogotá 2023,2025-11-04 23:36:51,media
Mala administración y falta de garantías alegan ...,Google (SerpAPI),,https://www.semana.com/nacion/bogota/articulo/mala-administracion-y-falta-de-garantias-alegan-estudiantes-de-universidad-colegio-mayor-de-cundinamarca-completan-4-dias-en-paro/202356/,True,True,True,True,4.0,[],"Los estudiantes exigen mejoras en la administración, infraestructura adecuada, organización de horarios, y mayor participación de los profesores.",,"El paro estudiantil en la Universidad Colegio Mayor de Cundinamarca implica la suspensión de clases, ya que los estudiantes están en paro desde hace 4 días, lo que indica que no se están llevando a cabo las actividades académicas programadas.","Estudiantes de la Universidad Colegio Mayor de Cundinamarca llevan 4 días en paro por mala administración y falta de garantías educativas, con demandas que incluyen mejoras en infraestructura y organización académica.",2023-10-03,paro estudiantil,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidad': 'El Tintal'}",Mala administración y falta de garantías alegan estudiantes de Universidad Colegio Mayor de Cundinamarca; completan 4 días en paro · Desorganización en el inicio ...,(paro educativo OR suspensión clases) Bogotá 2023,2025-11-04 23:36:51,"media, Semana"
