titulo,fuente,fecha_publicacion,url,es_paro_docente,hay_suspension_clases,ubicacion_bogota,ubicacion_Colombia,duracion_dias,organizaciones_sindicales,razones_paro,costo_mencionado,justificacion_paro,resumen,fecha_paro,tipo_movilizacion,ubicacion,descripcion,periodo_busqueda,fecha_extraccion,fuente_oficial
"El común síntoma que podría confundirse con gripa y que puede ser señal de un cáncer: 'Si dura más de tres semanas, consulte al médico'",El Tiempo,11:28 PM,https://www.eltiempo.com/buscar/salud/el-comun-sintoma-que-podria-confundirse-con-gripa-y-que-puede-ser-senal-de-un-cancer-si-la-tos-dura-mas-de-tres-semana-consulte-al-medico-3505976,False,False,False,False,,[],[],,"No se menciona ninguna suspensión de clases, sino que el texto se centra en un tema de salud.",El texto habla sobre un síntoma de salud que podría confundirse con gripa y sugiere consultar al médico si persiste.,,,"{'pais': None, 'ciudad': None, 'localidades': []}",Salud11:28 PM,paro maestros,2025-11-04 23:29:21,media
El demócrata Zohran Mamdani gana las elecciones a la Alcaldía de Nueva York,El Tiempo,11:24 PM,https://www.eltiempo.com/buscar/mundo/eeuu-y-canada/el-democrata-zohran-mamdan-gana-las-elecciones-a-la-alcaldia-de-nueva-york-segun-proyecciones-3506044,False,False,False,False,,[],[],,"No se menciona ninguna suspensión de clases, ya que la noticia se centra en las elecciones a la Alcaldía de Nueva York.","La noticia informa sobre la victoria de Zohran Mamdani en las elecciones a la Alcaldía de Nueva York, sin relación con protestas docentes.",,,"{'pais': 'Estados Unidos', 'ciudad': 'Nueva York'}",EEUU11:24 PM,paro maestros,2025-11-04 23:29:21,media
"Lotería de Cundinamarca y Lotería del Tolima, resultados del martes 4 de noviembre: números ganadores del premio mayor",El Tiempo,11:22 PM,https://www.eltiempo.com/buscar/economia/finanzas-personales/loteria-de-cundinamarca-y-loteria-del-tolima-resultados-del-martes-4-de-noviembre-numeros-ganadores-del-premio-mayor-3506039,False,False,False,False,,[],[],,"No se menciona ninguna suspensión de clases, solo se habla de resultados de loterías.","La noticia se centra en los resultados de las loterías de Cundinamarca y Tolima, sin relación con protestas docentes.",,,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",Finanzas Personales11:22 PM,paro maestros,2025-11-04 23:29:21,media
Santa Marta opens a new chapter in relations between Latin America and the European Union,El Tiempo,10:50 PM,https://www.eltiempo.com/buscar/mundo/latinoamerica/santa-marta-opens-a-new-chapter-in-relations-between-latin-america-and-the-european-union-3505932,False,False,False,False,,[],[],,"No se menciona ninguna suspensión de clases, por lo que no se puede considerar un paro docente verdadero.","La noticia se centra en las relaciones entre América Latina y la Unión Europea, sin referencia a protestas o paros docentes.",,,"{'pais': 'Colombia', 'ciudad': 'Santa Marta', 'localidades': []}",Latinoamérica10:50 PM,huelga de profesores,2025-11-04 23:29:46,media
"Video | El cruce entre Iván Cepeda y Jota Pe Hernández en el Congreso por unas fotos con Jesús Santrich, Iván Márquez, Raúl Reyes y Hugo Chávez",El Tiempo,10:49 PM,https://www.eltiempo.com/buscar/politica/asi-fue-el-cruce-entre-ivan-cepeda-y-jota-pe-hernandez-en-el-congreso-por-unas-fotos-3506045,False,False,False,False,,[],[],,"La noticia no menciona ninguna suspensión de clases, sino que se centra en un cruce de palabras en el Congreso, lo que indica que no se trata de un paro docente.","La noticia reporta un intercambio entre Iván Cepeda y Jota Pe Hernández en el Congreso, sin relación con protestas docentes.",,debate político,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}",Política10:49 PM,huelga de profesores,2025-11-04 23:29:46,media
Los partidazos que se perderá Luis Díaz por su expulsión contra el PSG en la Liga de Campeones,El Tiempo,10:44 PM,https://www.eltiempo.com/buscar/deportes/futbol-internacional/los-partidazos-que-se-perdera-luis-diaz-por-su-expulsion-contra-el-psg-en-la-liga-de-campeones-3506014,False,False,False,False,,[],[],,"No se menciona ninguna suspensión de clases, ya que el texto se refiere a un evento deportivo y no a una movilización docente.","El texto habla sobre la expulsión de Luis Díaz en un partido de fútbol, sin relación con la educación o protestas docentes.",,,"{'pais': 'Francia', 'ciudad': 'París'}",Fútbol Internacional10:44 PM,huelga de profesores,2025-11-04 23:29:46,media
"Nicolás Maduro, líder del régimen de Venezuela, se comparó con Taylor Swift, Karol G y Bad Bunny: 'Soy más famoso'",El Tiempo,10:36 PM,https://www.eltiempo.com/buscar/mundo/venezuela/nicolas-maduro-lider-del-regimen-de-venezuela-se-comparo-con-taylor-swift-karol-g-y-bad-bunny-soy-mas-famoso-3506042,False,False,False,False,,[],[],,"La noticia no menciona ninguna suspensión de clases, sino que se centra en declaraciones de Nicolás Maduro sobre su fama.","La noticia informa sobre declaraciones de Nicolás Maduro comparándose con artistas populares, sin relación con educación o protestas docentes.",,,"{'pais': 'Venezuela', 'ciudad': None}",Venezuela10:36 PM,huelga de profesores,2025-11-04 23:29:46,media
Cantante de salsa vivió momentos de pánico durante accidente de tránsito tras salir de un concierto: ‘Me recordó que la vida es un regalo’,El Tiempo,10:28 PM,https://www.eltiempo.com/buscar/cultura/gente/cantante-de-salsa-vivio-momentos-de-panico-durante-accidente-de-transito-tras-salir-de-un-concierto-me-recordo-que-la-vida-es-un-regalo-3506043,False,False,False,False,,[],[],,"No se menciona ninguna suspensión de clases, sino un incidente relacionado con un cantante de salsa.","La noticia relata un accidente de tránsito que vivió un cantante de salsa tras un concierto, sin relación con protestas docentes.",,,{},Gente10:28 PM,huelga de profesores,2025-11-04 23:29:46,media
El CCOES de las Fuerzas Militares cumple 16 años con 47 operaciones contra estructuras armadas ilegales en 2025,El Tiempo,10:17 PM,https://www.eltiempo.com/buscar/justicia/conflicto-y-narcotrafico/el-ccoes-de-las-fuerzas-militares-cumple-16-anos-con-47-operaciones-contra-estructuras-armadas-ilegales-en-2025-3505989,False,False,False,False,,[],[],,"La noticia no menciona ninguna suspensión de clases, sino que se centra en operaciones militares, por lo que no se puede considerar un paro docente.","La noticia informa sobre el aniversario del CCOES de las Fuerzas Militares y sus operaciones contra estructuras armadas ilegales, sin relación con la educación o protestas docentes.",,,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",Conflicto y Narcotráfico10:17 PM,huelga de profesores,2025-11-04 23:29:46,media
"Desde 2022, los grupos armados sumaron 10.000 nuevos integrantes: así fue el comportamiento año tras año",El Tiempo,10:13 PM,https://www.eltiempo.com/buscar/justicia/conflicto-y-narcotrafico/desde-2022-los-grupos-armados-sumaron-10-000-nuevos-integrantes-asi-fue-el-comportamiento-ano-tras-ano-3505944,False,False,False,False,,[],,,"La noticia no menciona ninguna suspensión de clases, sino que se enfoca en el aumento de integrantes de grupos armados, lo que no se relaciona con un paro docente.","La noticia aborda el incremento de 10.000 nuevos integrantes en grupos armados desde 2022, sin relación con protestas docentes.",,,,Conflicto y Narcotráfico10:13 PM,huelga de profesores,2025-11-04 23:29:46,media
Las declaraciones en las que Nicolás Petro admitió su responsabilidad no serán tenidas en cuenta en el juicio,El Tiempo,10:10 PM,https://www.eltiempo.com/buscar/justicia/delitos/declaraciones-en-las-que-nicolas-petro-admitio-su-responsabilidad-no-seran-tenidas-en-cuenta-en-el-juicio-3505968,False,False,False,False,,[],[],,"No se menciona ninguna suspensión de clases, solo se habla de declaraciones de Nicolás Petro.","La noticia se centra en las declaraciones de Nicolás Petro sobre su responsabilidad en un juicio, sin relación con protestas docentes.",,,{},Delitos10:10 PM,huelga de profesores,2025-11-04 23:29:46,media
"Descubrí que mi esposa me engañó tres veces…, pero no puedo odiarla",El Tiempo,11:29 PM,https://www.eltiempo.com/buscar/cultura/gente/descubri-que-mi-esposa-me-engano-tres-veces-pero-no-puedo-odiarla-3505985,False,False,False,False,,[],[],,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.","El texto no aborda temas relacionados con educación, sindicatos o protestas de docentes.",,,,Gente11:29 PM,protesta docente 2023,2025-11-04 23:29:51,media
Prima de fin de año: esto es lo que recibiría en diciembre si gana un salario mínimo,Portafolio,04:57 PM,https://www.portafolio.co/buscar?q=/economia/finanzas/prima-de-fin-de-ano-esto-es-lo-que-recibiria-en-diciembre-si-gana-un-salario-minimo-482650,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.","El texto no proporciona información sobre un paro docente, sino que se centra en datos económicos y otros temas.",,,"{'pais': 'Colombia', 'ciudad': '', 'localidades': []}",Finanzas04:57 PM,paro docentes,2025-11-04 23:31:35,media
Gobierno de EE. UU. será accionista de 'startup' que se enfoca en transformar tierras raras,Portafolio,3  noviembre de 2025,https://www.portafolio.co/buscar?q=/negocios/empresas/gobierno-de-ee-uu-sera-accionista-de-startup-que-se-enfoca-en-transformar-tierras-raras-482602,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.","El texto no proporciona información sobre un paro docente, sino que se centra en datos económicos y no menciona protestas o movilizaciones.",,,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",Empresas3  noviembre de 2025,paro docentes,2025-11-04 23:31:35,media
Nasa lanzará misión a Marte con instrumentos diseñados por una universidad de Florida,Portafolio,3  noviembre de 2025,https://www.portafolio.co/buscar?q=/internacional/nasa-lanzara-mision-a-marte-con-instrumentos-disenados-por-una-universidad-de-florida-482584,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.",El texto no proporciona información sobre un paro docente ni menciona protestas o movilizaciones relacionadas con la educación.,,,,Internacional3  noviembre de 2025,paro docentes,2025-11-04 23:31:35,media
Proyecto de nuevo régimen aduanero aumentaría la incertidumbre para los empresarios,Portafolio,3  noviembre de 2025,https://www.portafolio.co/buscar?q=/economia/impuestos/proyecto-de-nuevo-regimen-aduanero-aumentaria-la-incertidumbre-para-los-empresarios-482485,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.",El texto no proporciona información sobre un paro docente ni menciona protestas o movilizaciones relacionadas con la educación.,,,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",Impuestos3  noviembre de 2025,paro docentes,2025-11-04 23:31:35,media
La empresa Nvidia sube en Wall Street pese al veto de Trump a sus ventas en China,Portafolio,3  noviembre de 2025,https://www.portafolio.co/buscar?q=/tecnologia/nvidia-sube-en-wall-street-pese-al-veto-de-trump-a-sus-ventas-en-china-482582,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.",El texto no proporciona información sobre un paro docente ni menciona protestas o movilizaciones relacionadas con la educación.,,,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",Tecnología3  noviembre de 2025,paro docentes,2025-11-04 23:31:35,media
Anótelo: cómo evitar el fraude al transferir por medio de un código QR,Portafolio,2  noviembre de 2025,https://www.portafolio.co/buscar?q=/-643204,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.","El texto no contiene información relevante sobre un paro docente, sino que se enfoca en otros temas económicos y sociales.",,,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",Ahorro2  noviembre de 2025,paro docentes,2025-11-04 23:31:35,media
"Con reforma laboral, puede pedir gratis atención psicológica a su ARL: cómo hacerlo",Portafolio,1  noviembre de 2025,https://www.portafolio.co/buscar?q=/-643215,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.","El texto no proporciona información sobre un paro docente, sino que se centra en otros temas económicos y sociales.",,,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",Sociales1  noviembre de 2025,paro docentes,2025-11-04 23:31:35,media
"La inversión extranjera directa en minas y canteras cayó 31%, el primer semestre",Portafolio,1  noviembre de 2025,https://www.portafolio.co/buscar?q=/negocios/industrias/la-inversion-extranjera-directa-en-minas-y-canteras-cayo-31-el-primer-semestre-482511,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.",El texto no proporciona información sobre un paro docente ni menciona protestas o movilizaciones relacionadas con la educación.,,,"{'pais': 'Colombia', 'ciudad': '', 'localidades': []}",Industrias1  noviembre de 2025,paro docentes,2025-11-04 23:31:35,media
CCS hizo un llamado a las empresas a incluir a toda su cadena de valor en la gestión de riesgos,Portafolio,31  octubre de 2025,https://www.portafolio.co/buscar?q=/mas-contenido/ccs-hizo-un-llamado-a-las-empresas-a-incluir-a-toda-su-cadena-de-valor-en-la-gestion-de-riesgos-482457,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases, solo se habla de datos económicos y otros temas sin relación directa a un paro docente.",El texto se centra en datos económicos y no aborda ninguna movilización o paro docente.,,,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",Más Contenido31  octubre de 2025,paro docentes,2025-11-04 23:31:35,media
"El Monedero: inflación de alimentos vs. su bolsillo, en el caso del arroz o el huevo",Portafolio,29  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/finanzas/el-monedero-inflacion-de-alimentos-vs-su-bolsillo-el-caso-del-arroz-carne-y-huevo-643259,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.","El texto no proporciona información sobre un paro docente, sino que se centra en datos económicos y otros temas.",,,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",Finanzas29  octubre de 2025,paro docentes,2025-11-04 23:31:35,media
Womenize Latam llega al Caribe para impulsar el liderazgo femenino en tecnología,Portafolio,29  octubre de 2025,https://www.portafolio.co/buscar?q=/emprendimiento/womenize-latam-llega-al-caribe-para-impulsar-el-liderazgo-femenino-en-tecnologia-643240,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.",El texto no proporciona información sobre un paro docente ni menciona protestas o movilizaciones relacionadas con la educación.,,,"{'pais': 'Colombia', 'ciudad': '', 'localidades': []}",Emprendimiento29  octubre de 2025,paro docentes,2025-11-04 23:31:35,media
"Club El Nogal revisará despidos de forma individual, tras mesas con Mintrabajo",Portafolio,28  octubre de 2025,https://www.portafolio.co/buscar?q=/negocios/empresas/club-el-nogal-revisara-despidos-de-forma-individual-tras-mesas-con-mintrabajo-643206,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.","El texto no proporciona información sobre un paro docente, sino que se centra en datos económicos y otros temas.",,,"{'pais': 'Colombia', 'ciudad': '', 'localidades': []}",Empresas28  octubre de 2025,paro docentes,2025-11-04 23:31:35,media
"Huracán Melissa deja sus primeros estragos, tras su llegada a Jamaica",Portafolio,28  octubre de 2025,https://www.portafolio.co/buscar?q=/internacional/huracan-melissa-deja-sus-primeros-estragos-tras-su-llegada-a-jamaica-643189,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.",El texto no proporciona información sobre un paro docente ni menciona protestas o movilizaciones relacionadas con la educación.,,,"{'pais': 'Colombia', 'ciudad': '', 'localidades': []}",Internacional28  octubre de 2025,paro docentes,2025-11-04 23:31:35,media
Fundación Terpel impacta en la educación de niños en poblaciones en zonas rurales,Portafolio,28  octubre de 2025,https://www.portafolio.co/buscar?q=/sostenibilidad/fundacion-terpel-impacta-en-la-educacion-de-ninos-en-poblaciones-en-zonas-rurales-642733,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.","El texto no proporciona información sobre un paro docente, sino que se centra en otros temas económicos y de sostenibilidad.",,,"{'pais': 'Colombia', 'ciudad': '', 'localidades': []}",Sostenibilidad28  octubre de 2025,paro docentes,2025-11-04 23:31:35,media
¿Buscando trabajo con estudios básicos? Hay feria de empleo en Bogotá,Portafolio,27  octubre de 2025,https://www.portafolio.co/buscar?q=/tecnologia/buscando-trabajo-con-estudios-basicos-hay-feria-de-empleo-en-bogota-643097,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.","El texto no proporciona información sobre un paro docente, sino que se enfoca en otros temas económicos y tecnológicos.",,,"{'pais': 'Colombia', 'ciudad': '', 'localidades': []}",Tecnología27  octubre de 2025,paro docentes,2025-11-04 23:31:35,media
Enfriamiento líquido se consolida como la tecnología clave para los centros de datos,Portafolio,27  octubre de 2025,https://www.portafolio.co/buscar?q=/tecnologia/por-que-el-enfriamiento-liquido-sera-esencial-para-el-futuro-de-la-inteligencia-artificial-y-los-centros-de-datos-643106,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.","El texto no proporciona información sobre un paro docente, sino que se centra en otros temas económicos y tecnológicos.",,,"{'pais': 'Colombia', 'ciudad': '', 'localidades': []}",Tecnología27  octubre de 2025,paro docentes,2025-11-04 23:31:35,media
Violencia escolar en América Latina y el Caribe: un desafío urgente,Portafolio,27  octubre de 2025,https://www.portafolio.co/buscar?q=/opinion/otros-columnistas-1/violencia-escolar-en-america-latina-y-el-caribe-un-desafio-urgente-643067,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.","El texto no proporciona información sobre un paro docente, sino que se centra en datos económicos y otros temas.",,,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",Opinión27  octubre de 2025,paro docentes,2025-11-04 23:31:35,media
El costo oculto de la política: cómo la financiación electoral afecta los impuestos,Portafolio,26  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/gobierno/como-la-financiacion-politica-privada-distorsiona-los-impuestos-en-colombia-642996,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.","El texto no proporciona información sobre un paro docente, sino que se centra en otros temas económicos y políticos.",,,"{'pais': 'Colombia', 'ciudad': '', 'localidades': []}",Gobierno26  octubre de 2025,paro docentes,2025-11-04 23:31:35,media
Dónde hay más informalidad en el mundo y cómo está Colombia,Portafolio,25  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/empleo/informalidad-donde-esta-el-nivel-mas-alto-del-mundo-y-como-esta-colombia-642602,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.",El texto no proporciona información sobre un paro docente ni menciona protestas o movilizaciones relacionadas con la educación.,,,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",Empleo25  octubre de 2025,paro docentes,2025-11-04 23:31:35,media
Empresas aseguran que los roles de trabajadores son transformados gracias a la IA,Portafolio,24  octubre de 2025,https://www.portafolio.co/buscar?q=/negocios/empresas/empresas-aseguran-que-los-roles-de-trabajadores-son-transformados-gracias-a-la-ia-642749,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.","El texto no proporciona información sobre un paro docente, sino que se centra en datos económicos y otros temas.",,,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",Empresas24  octubre de 2025,paro docentes,2025-11-04 23:31:35,media
La izquierda triunfa con Mamdani en Nueva York: celebraron con gritos por Palestina,Portafolio,11:00 PM,https://www.portafolio.co/buscar?q=/internacional/la-izquierda-triunfa-con-mamdani-en-nueva-york-celebraron-con-gritos-por-palestina-482671,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.",El texto no proporciona información sobre un paro docente ni menciona protestas o movilizaciones relacionadas con la educación.,,,,Internacional11:00 PM,paro maestros,2025-11-04 23:31:41,media
Treinta años,Portafolio,09:57 PM,https://www.portafolio.co/opinion/analisis,False,False,False,False,,[],,,"No se menciona la suspensión de clases programadas, por lo que no se considera un paro docente verdadero.","El texto no proporciona información sobre un paro docente, sino que se centra en otros temas económicos y de análisis.",,,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",Análisis09:57 PM,paro maestros,2025-11-04 23:31:41,media
Estados Unidos mata a dos presuntos narcos en un ataque a un barco en el Pacífico,Portafolio,08:45 PM,https://www.portafolio.co/buscar?q=/internacional/estados-unidos-mata-a-dos-presuntos-narcos-en-un-ataque-a-un-barco-en-el-pacifico-482662,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.",El texto no proporciona información sobre un paro docente ni menciona protestas o movilizaciones relacionadas con la educación.,,,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",Internacional08:45 PM,paro maestros,2025-11-04 23:31:41,media
Shakira hace historia... otra vez: 'Billboard' reconoce a la artista por su gira 'Las Mujeres ya no Lloran',Portafolio,05:24 PM,https://www.portafolio.co/buscar?q=/tendencias/entretenimiento/shakira-hace-historia-otra-vez-billboard-reconoce-a-la-artista-por-su-gira-las-mujeres-ya-no-lloran-482652,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.","El texto no proporciona información sobre un paro docente, sino que se centra en datos económicos y otros temas.",,,"{'pais': 'Colombia', 'ciudad': '', 'localidades': []}",Entretenimiento05:24 PM,paro maestros,2025-11-04 23:31:41,media
"Costos de la energía, entre los principales desafíos para la operación de Nestlé en Colombia",Portafolio,04:56 PM,https://www.portafolio.co/buscar?q=/negocios/industrias/los-costos-especialmente-el-de-la-energia-es-uno-de-los-desafios-para-la-operacion-de-nestle-en-colombia-482644,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.",El texto no proporciona información sobre un paro docente ni menciona protestas o movilizaciones relacionadas con la educación.,,,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",Industrias04:56 PM,paro maestros,2025-11-04 23:31:41,media
Las oficinas vuelven a llenarse en Bogotá: cae la vacancia y se disparan nuevamente los precios de los arriendos,Portafolio,04:53 PM,https://www.portafolio.co/buscar?q=/mis-finanzas/vivienda/las-oficinas-vuelven-a-llenarse-en-bogota-cae-la-vacancia-y-se-disparan-nuevamente-los-precios-de-los-arriendos-482611,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.","El texto no proporciona información sobre un paro docente, sino que se centra en datos económicos y otros temas.",,,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",Vivienda04:53 PM,paro maestros,2025-11-04 23:31:41,media
"‘El sector vivienda necesita una alianza real entre gobierno, cajas y banca para avanzar’: gerente de Marval",Portafolio,04:39 PM,https://www.portafolio.co/buscar?q=/mis-finanzas/vivienda/el-sector-vivienda-necesita-una-alianza-real-entre-gobierno-cajas-y-banca-para-avanzar-gerente-de-marval-482613,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.",El texto no proporciona información sobre un paro docente ni menciona protestas o movilizaciones relacionadas con la educación.,,,"{'pais': 'Colombia', 'ciudad': '', 'localidades': []}",Vivienda04:39 PM,paro maestros,2025-11-04 23:31:41,media
De superar varias crisis a abrir su tercer restaurante en EE. UU.: el éxito de Juan Manuel Barrientos con El Cielo,Portafolio,04:34 PM,https://www.portafolio.co/buscar?q=/negocios/empresas/de-superar-varias-crisis-a-abrir-su-tercer-restaurante-en-ee-uu-el-exito-de-juan-manuel-barrientos-con-el-cielo-482648,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.","El texto no proporciona información sobre un paro docente, sino que se enfoca en datos económicos y otros temas.",,,"{'pais': 'Colombia', 'ciudad': '', 'localidades': []}",Empresas04:34 PM,paro maestros,2025-11-04 23:31:41,media
‘Uno de cada diez vehículos que han ingresado al parque automotor en Bogotá es 100% eléctrico’: Terpel,Portafolio,04:05 PM,https://www.portafolio.co/buscar?q=/energia/uno-de-cada-diez-vehiculos-que-han-ingresado-al-parque-automotor-en-bogota-es-100-electrico-terpel-482641,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.",El texto no proporciona información sobre un paro docente ni menciona protestas o movilizaciones relacionadas con la educación.,,,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",Energía04:05 PM,paro maestros,2025-11-04 23:31:41,media
Fabricato: pioneros en circularidad textil en Colombia,Portafolio,03:38 PM,https://www.portafolio.co/buscar?q=/contenido-patrocinado/fabricato-pioneros-en-circularidad-textil-en-colombia-482643,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.",El texto no proporciona información sobre un paro docente ni menciona protestas o movilizaciones relacionadas con la educación.,,,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",Contenido Patrocinado03:38 PM,paro maestros,2025-11-04 23:31:41,media
Abelardo de la Espriella lanza su candidatura a las elecciones presidenciales de 2026,Portafolio,11:59 AM,https://www.portafolio.co/buscar?q=/economia/regiones/abelardo-de-la-espriella-lanza-su-candidatura-a-las-elecciones-presidenciales-de-482628,False,False,True,True,,[],,,"No se menciona ninguna suspensión de clases, solo se habla de una manifestación o concentración.","La noticia menciona una concentración de personas en el Movistar Arena de Bogotá, pero no se trata de un paro docente.",,manifestación,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}",Regiones11:59 AM,paro maestros,2025-11-04 23:31:41,media
Cinco claves para entender el debate sobre por qué ya no está de moda tener novio,Portafolio,11:41 AM,https://www.portafolio.co/buscar?q=/tendencias/sociales/cinco-claves-para-entender-el-debate-sobre-por-que-ya-no-esta-de-moda-tener-novio-482624,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.",El texto no proporciona información sobre un paro docente ni menciona protestas relacionadas con la educación.,,,"{'pais': 'Colombia', 'ciudad': '', 'localidades': []}",Sociales11:41 AM,paro maestros,2025-11-04 23:31:41,media
El robot araña que imprime casas con tierra y busca llevar su tecnología hasta la Luna,Portafolio,10:24 AM,https://www.portafolio.co/buscar?q=/tecnologia/el-robot-arana-que-imprime-casas-con-tierra-y-busca-llevar-su-tecnologia-hasta-la-luna-482617,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.",El texto no proporciona información sobre un paro docente ni menciona protestas o movilizaciones relacionadas con la educación.,,,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",Tecnología10:24 AM,paro maestros,2025-11-04 23:31:41,media
‘El país está prácticamente quebrado y las finanzas públicas están muy mal administradas',Portafolio,3  noviembre de 2025,https://www.portafolio.co/buscar?q=/economia/gobierno/el-pais-esta-practicamente-quebrado-y-las-finanzas-publicas-estan-muy-mal-administradas-482488,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.",El texto no proporciona información sobre un paro docente ni menciona protestas o movilizaciones específicas.,,,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",Gobierno3  noviembre de 2025,paro maestros,2025-11-04 23:31:41,media
"Las inconsistencias técnicas en los planes de comercialidad del campo Sirius, de Ecopetrol y Petrobras",Portafolio,3  noviembre de 2025,https://www.portafolio.co/buscar?q=/energia/las-inconsistencias-tecnicas-en-los-planes-de-comercialidad-del-campo-sirius-de-ecopetrol-y-petrobras-482557,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.",El texto no proporciona información sobre un paro docente ni menciona protestas o movilizaciones relacionadas con la educación.,,,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",Energía3  noviembre de 2025,paro maestros,2025-11-04 23:31:41,media
