fuente,titulo,descripcion,fecha_publicacion,url,periodo_busqueda,fecha_extraccion
Portafolio,Fundación Terpel impacta en la educación de niños en poblaciones en zonas rurales,Sostenibilidad28  octubre de 2025,28  octubre de 2025,https://www.portafolio.co/buscar?q=/sostenibilidad/fundacion-terpel-impacta-en-la-educacion-de-ninos-en-poblaciones-en-zonas-rurales-642733,paro docentes,2025-11-04 23:31:35
Portafolio,¿Buscando trabajo con estudios básicos? Hay feria de empleo en Bogotá,Tecnología27  octubre de 2025,27  octubre de 2025,https://www.portafolio.co/buscar?q=/tecnologia/buscando-trabajo-con-estudios-basicos-hay-feria-de-empleo-en-bogota-643097,paro docentes,2025-11-04 23:31:35
Portafolio,Enfriamiento líquido se consolida como la tecnología clave para los centros de datos,Tecnología27  octubre de 2025,27  octubre de 2025,https://www.portafolio.co/buscar?q=/tecnologia/por-que-el-enfriamiento-liquido-sera-esencial-para-el-futuro-de-la-inteligencia-artificial-y-los-centros-de-datos-643106,paro docentes,2025-11-04 23:31:35
Portafolio,Violencia escolar en América Latina y el Caribe: un desafío urgente,Opinión27  octubre de 2025,27  octubre de 2025,https://www.portafolio.co/buscar?q=/opinion/otros-columnistas-1/violencia-escolar-en-america-latina-y-el-caribe-un-desafio-urgente-643067,paro docentes,2025-11-04 23:31:35
Portafolio,El costo oculto de la política: cómo la financiación electoral afecta los impuestos,Gobierno26  octubre de 2025,26  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/gobierno/como-la-financiacion-politica-privada-distorsiona-los-impuestos-en-colombia-642996,paro docentes,2025-11-04 23:31:35
Portafolio,Dónde hay más informalidad en el mundo y cómo está Colombia,Empleo25  octubre de 2025,25  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/empleo/informalidad-donde-esta-el-nivel-mas-alto-del-mundo-y-como-esta-colombia-642602,paro docentes,2025-11-04 23:31:35
Portafolio,Empresas aseguran que los roles de trabajadores son transformados gracias a la IA,Empresas24  octubre de 2025,24  octubre de 2025,https://www.portafolio.co/buscar?q=/negocios/empresas/empresas-aseguran-que-los-roles-de-trabajadores-son-transformados-gracias-a-la-ia-642749,paro docentes,2025-11-04 23:31:35
Portafolio,La izquierda triunfa con Mamdani en Nueva York: celebraron con gritos por Palestina,Internacional11:00 PM,11:00 PM,https://www.portafolio.co/buscar?q=/internacional/la-izquierda-triunfa-con-mamdani-en-nueva-york-celebraron-con-gritos-por-palestina-482671,paro maestros,2025-11-04 23:31:41
Portafolio,Treinta años,Análisis09:57 PM,09:57 PM,https://www.portafolio.co/opinion/analisis,paro maestros,2025-11-04 23:31:41
Portafolio,Estados Unidos mata a dos presuntos narcos en un ataque a un barco en el Pacífico,Internacional08:45 PM,08:45 PM,https://www.portafolio.co/buscar?q=/internacional/estados-unidos-mata-a-dos-presuntos-narcos-en-un-ataque-a-un-barco-en-el-pacifico-482662,paro maestros,2025-11-04 23:31:41
Portafolio,Shakira hace historia... otra vez: 'Billboard' reconoce a la artista por su gira 'Las Mujeres ya no Lloran',Entretenimiento05:24 PM,05:24 PM,https://www.portafolio.co/buscar?q=/tendencias/entretenimiento/shakira-hace-historia-otra-vez-billboard-reconoce-a-la-artista-por-su-gira-las-mujeres-ya-no-lloran-482652,paro maestros,2025-11-04 23:31:41
Portafolio,"Costos de la energía, entre los principales desafíos para la operación de Nestlé en Colombia",Industrias04:56 PM,04:56 PM,https://www.portafolio.co/buscar?q=/negocios/industrias/los-costos-especialmente-el-de-la-energia-es-uno-de-los-desafios-para-la-operacion-de-nestle-en-colombia-482644,paro maestros,2025-11-04 23:31:41
Portafolio,Las oficinas vuelven a llenarse en Bogotá: cae la vacancia y se disparan nuevamente los precios de los arriendos,Vivienda04:53 PM,04:53 PM,https://www.portafolio.co/buscar?q=/mis-finanzas/vivienda/las-oficinas-vuelven-a-llenarse-en-bogota-cae-la-vacancia-y-se-disparan-nuevamente-los-precios-de-los-arriendos-482611,paro maestros,2025-11-04 23:31:41
Portafolio,"‘El sector vivienda necesita una alianza real entre gobierno, cajas y banca para avanzar’: gerente de Marval",Vivienda04:39 PM,04:39 PM,https://www.portafolio.co/buscar?q=/mis-finanzas/vivienda/el-sector-vivienda-necesita-una-alianza-real-entre-gobierno-cajas-y-banca-para-avanzar-gerente-de-marval-482613,paro maestros,2025-11-04 23:31:41
Portafolio,De superar varias crisis a abrir su tercer restaurante en EE. UU.: el éxito de Juan Manuel Barrientos con El Cielo,Empresas04:34 PM,04:34 PM,https://www.portafolio.co/buscar?q=/negocios/empresas/de-superar-varias-crisis-a-abrir-su-tercer-restaurante-en-ee-uu-el-exito-de-juan-manuel-barrientos-con-el-cielo-482648,paro maestros,2025-11-04 23:31:41
Portafolio,‘Uno de cada diez vehículos que han ingresado al parque automotor en Bogotá es 100% eléctrico’: Terpel,Energía04:05 PM,04:05 PM,https://www.portafolio.co/buscar?q=/energia/uno-de-cada-diez-vehiculos-que-han-ingresado-al-parque-automotor-en-bogota-es-100-electrico-terpel-482641,paro maestros,2025-11-04 23:31:41
Portafolio,Fabricato: pioneros en circularidad textil en Colombia,Contenido Patrocinado03:38 PM,03:38 PM,https://www.portafolio.co/buscar?q=/contenido-patrocinado/fabricato-pioneros-en-circularidad-textil-en-colombia-482643,paro maestros,2025-11-04 23:31:41
Portafolio,Abelardo de la Espriella lanza su candidatura a las elecciones presidenciales de 2026,Regiones11:59 AM,11:59 AM,https://www.portafolio.co/buscar?q=/economia/regiones/abelardo-de-la-espriella-lanza-su-candidatura-a-las-elecciones-presidenciales-de-482628,paro maestros,2025-11-04 23:31:41
Portafolio,Cinco claves para entender el debate sobre por qué ya no está de moda tener novio,Sociales11:41 AM,11:41 AM,https://www.portafolio.co/buscar?q=/tendencias/sociales/cinco-claves-para-entender-el-debate-sobre-por-que-ya-no-esta-de-moda-tener-novio-482624,paro maestros,2025-11-04 23:31:41
Portafolio,El robot araña que imprime casas con tierra y busca llevar su tecnología hasta la Luna,Tecnología10:24 AM,10:24 AM,https://www.portafolio.co/buscar?q=/tecnologia/el-robot-arana-que-imprime-casas-con-tierra-y-busca-llevar-su-tecnologia-hasta-la-luna-482617,paro maestros,2025-11-04 23:31:41
Portafolio,‘El país está prácticamente quebrado y las finanzas públicas están muy mal administradas',Gobierno3  noviembre de 2025,3  noviembre de 2025,https://www.portafolio.co/buscar?q=/economia/gobierno/el-pais-esta-practicamente-quebrado-y-las-finanzas-publicas-estan-muy-mal-administradas-482488,paro maestros,2025-11-04 23:31:41
Portafolio,"Las inconsistencias técnicas en los planes de comercialidad del campo Sirius, de Ecopetrol y Petrobras",Energía3  noviembre de 2025,3  noviembre de 2025,https://www.portafolio.co/buscar?q=/energia/las-inconsistencias-tecnicas-en-los-planes-de-comercialidad-del-campo-sirius-de-ecopetrol-y-petrobras-482557,paro maestros,2025-11-04 23:31:41
Portafolio,'Muchas empresas aún están debatiendo entre el potencial de la tecnología y los retos de implementarla': Google,Tecnología3  noviembre de 2025,3  noviembre de 2025,https://www.portafolio.co/buscar?q=/tecnologia/muchas-empresas-aun-estan-debatiendo-entre-el-potencial-de-la-tecnologia-y-los-retos-de-implementarla-google-482486,paro maestros,2025-11-04 23:31:41
Portafolio,'Un paciente en Colombia se puede demorar más de dos o tres años en acceder a productos e innovación’: Novo Nordisk,Empresas3  noviembre de 2025,3  noviembre de 2025,https://www.portafolio.co/buscar?q=/negocios/empresas/un-paciente-en-colombia-se-puede-demorar-mas-de-dos-o-tres-anos-en-acceder-a-productos-e-innovacion-novo-nordisk-482487,paro maestros,2025-11-04 23:31:41
Portafolio,Arte faraónico: Egipto muestra su tesoro ancestral con la apertura de su Gran Museo,Internacional3  noviembre de 2025,3  noviembre de 2025,https://www.portafolio.co/buscar?q=/internacional/arte-faraonico-egipto-muestra-su-tesoro-ancestral-con-la-apertura-de-su-gran-museo-482592,paro maestros,2025-11-04 23:31:41
Portafolio,¿La campaña de Estados Unidos en el Caribe está 'arruinando' su relación con Colombia?,Internacional2  noviembre de 2025,2  noviembre de 2025,https://www.portafolio.co/buscar?q=/internacional/la-campana-de-estados-unidos-en-el-caribe-esta-arruinando-su-relacion-con-colombia-482553,suspensión de clases 2023,2025-11-04 23:31:48
Portafolio,Nueva fase de desescalamiento de la guerra comercial entre China y Estados Unidos,Internacional1  noviembre de 2025,1  noviembre de 2025,https://www.portafolio.co/buscar?q=/internacional/tregua-entre-ee-uu-y-china-claves-del-acuerdo-comercial-pactado-a-un-ano-entre-los-dos-paises-482453,suspensión de clases 2023,2025-11-04 23:31:48
Portafolio,"Contraloría alerta déficit en PAE y advierte riesgo para 1,6 millones de estudiantes",Gobierno29  octubre de 2025,29  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/gobierno/contraloria-advierte-desfinanciacion-del-pae-y-riesgo-de-cobertura-en-2026-643237,suspensión de clases 2023,2025-11-04 23:31:48
Portafolio,"'Para comprar una vivienda VIS, una familia necesita ganar entre 3,5 y 4 mínimos'",Vivienda27  octubre de 2025,27  octubre de 2025,https://www.portafolio.co/buscar?q=/mis-finanzas/vivienda/pedro-alejandro-martinez-jaramillo-mora-impacto-de-fin-de-mi-casa-ya-en-la-vivienda-de-interes-social-en-colombia-643101,suspensión de clases 2023,2025-11-04 23:31:48
Portafolio,‘La vivienda social no puede quedar en el olvido’: Grupo Amarilo,Vivienda26  octubre de 2025,26  octubre de 2025,https://www.portafolio.co/buscar?q=/mis-finanzas/vivienda/roberto-moreno-amarilo-la-vivienda-social-necesita-un-nuevo-impulso-entre-el-sector-publico-y-privado-642944,suspensión de clases 2023,2025-11-04 23:31:48
Portafolio,Facturación electrónica: el dolor de cabeza para las empresas que incumplan,Impuestos26  octubre de 2025,26  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/impuestos/como-evitar-dolores-de-cabeza-con-las-sanciones-de-la-dian-por-facturacion-electronica-642995,suspensión de clases 2023,2025-11-04 23:31:48
Portafolio,'Vendemos la mitad de viviendas y desistimientos se duplicaron en gobierno Petro',Vivienda22  octubre de 2025,22  octubre de 2025,https://www.portafolio.co/buscar?q=/mis-finanzas/vivienda/crisis-del-sector-construccion-ventas-caen-50-y-acceso-a-vivienda-formal-se-reduce-al-40-642803,suspensión de clases 2023,2025-11-04 23:31:48
Portafolio,"Cortes de luz en Boyacá, en Tunja, Duitama y Paipa del 21 al 24 de octubre",Energía21  octubre de 2025,21  octubre de 2025,https://www.portafolio.co/buscar?q=/energia/cortes-de-luz-en-boyaca-en-tunja-duitama-y-paipa-del-21-al-24-de-octubre-642725,suspensión de clases 2023,2025-11-04 23:31:48
Portafolio,Inversión pública en el país sigue rezagada: no llega al 50%,Crecimiento20  octubre de 2025,20  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/crecimiento/ejecucion-presupuestal-2025-inversion-publica-no-alcanza-el-50-y-sigue-rezagada-en-colombia-642577,suspensión de clases 2023,2025-11-04 23:31:48
Portafolio,Polémica por artículo del Presupuesto 2026 que permitiría mover fondos pensionales,Empleo20  octubre de 2025,20  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/empleo/debate-por-el-articulo-90-del-presupuesto-2026-alertan-riesgo-en-manejo-de-fondos-pensionales-642412,suspensión de clases 2023,2025-11-04 23:31:48
Portafolio,Propiedad horizontal y convivencia: así funciona la ley del ruido en el país,Vivienda19  octubre de 2025,19  octubre de 2025,https://www.portafolio.co/buscar?q=/mis-finanzas/vivienda/propiedad-horizontal-y-convivencia-asi-funciona-la-ley-del-ruido-en-el-pais-642520,suspensión de clases 2023,2025-11-04 23:31:48
Portafolio,SIC ordena el cierre inmediato de la empresa de criptos World en Colombia,Empresas17  octubre de 2025,17  octubre de 2025,https://www.portafolio.co/buscar?q=/negocios/empresas/sic-ordena-el-cierre-inmediato-de-la-empresa-worldcoin-en-colombia-642400,suspensión de clases 2023,2025-11-04 23:31:48
Portafolio,Cambios en el gasto del Presupuesto 2026 despiertan dudas en el Congreso,Crecimiento15  octubre de 2025,15  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/crecimiento/presupuesto-2026-angelica-lozano-advierte-que-el-gasto-esta-inflado-y-sin-respaldo-fiscal-642217,suspensión de clases 2023,2025-11-04 23:31:48
Portafolio,"Reforma al Icetex tendría un impacto fiscal de $8,9 billones, advierte el Minhacienda",Gobierno14  octubre de 2025,14  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/gobierno/hacienda-advierte-impacto-fiscal-de-8-9-billones-por-reforma-al-icetex-642103,suspensión de clases 2023,2025-11-04 23:31:48
Portafolio,Alerta en Colombia y América Latina: el virus que se están propagando por WhatsApp,Tecnología11  octubre de 2025,11  octubre de 2025,https://www.portafolio.co/buscar?q=/tecnologia/alerta-por-sorvepotel-el-virus-que-se-extiende-por-whatsapp-en-brasil-y-puede-llegar-a-otros-paises-641942,suspensión de clases 2023,2025-11-04 23:31:48
Portafolio,México aprueba Ley Aduanera para combatir la evasión fiscal: ¿de qué trata?,Internacional8  octubre de 2025,8  octubre de 2025,https://www.portafolio.co/buscar?q=/internacional/camara-de-diputados-de-mexico-aprueba-ley-aduanera-propuesta-por-claudia-sheinbaum-641713,suspensión de clases 2023,2025-11-04 23:31:48
Portafolio,"Controles al gasto, veedurías institucionales y transparencia electoral en el país",Finanzas8  octubre de 2025,8  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/finanzas/controles-al-gasto-veedurias-institucionales-y-transparencia-electoral-en-el-pais-641743,suspensión de clases 2023,2025-11-04 23:31:48
Portafolio,Inflación le quitaría ritmo a la economía en el cuarto trimestre,Crecimiento7  octubre de 2025,7  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/crecimiento/economia-colombiana-cerraria-2025-con-impulso-pero-bajo-estricta-vigilancia-641624,suspensión de clases 2023,2025-11-04 23:31:48
Portafolio,Aranceles de Trump golpean la industria de Halloween: precios altos y menor oferta,Tendencias6  octubre de 2025,6  octubre de 2025,https://www.portafolio.co/buscar?q=/tendencias/impacto-de-los-aranceles-de-trump-en-la-industria-de-halloween-2025-641537,suspensión de clases 2023,2025-11-04 23:31:48
Portafolio,Aeropuerto de Cartagena podría no modernizarse por disputa entre la ANI y la Alcaldía,Infraestructura6  octubre de 2025,6  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/infraestructura/conflicto-entre-alcaldia-de-cartagena-y-ani-por-ampliacion-del-aeropuerto-rafael-nunez-641236,suspensión de clases 2023,2025-11-04 23:31:48
Portafolio,Colombia se acerca a un apagón: ¿cómo dar el ‘timonazo’ energético?,Energía12:00 AM,12:00 AM,https://www.portafolio.co/buscar?q=/energia/colombia-se-acerca-a-un-apagon-como-dar-el-timonazo-energetico-482604,cese de actividades escolares 2023,2025-11-04 23:31:54
Portafolio,Análisis: ¿el mundo debe ser más pragmático para la lucha contra el cambio climático?,Sostenibilidad2  noviembre de 2025,2  noviembre de 2025,https://www.portafolio.co/buscar?q=/sostenibilidad/analisis-el-mundo-debe-ser-mas-pragmatico-para-la-lucha-contra-el-cambio-climatico-482544,cese de actividades escolares 2023,2025-11-04 23:31:54
Portafolio,Trampas del crecimiento de la productividad en Colombia: reto para las regiones,Crecimiento17  octubre de 2025,17  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/crecimiento/las-trampas-para-el-crecimiento-de-la-productividad-en-colombia-y-america-latina-642298,cese de actividades escolares 2023,2025-11-04 23:31:54
Portafolio,"Muertos, hambre y destrucción: las cifras de la guerra en Gaza",Internacional15  octubre de 2025,15  octubre de 2025,https://www.portafolio.co/buscar?q=/internacional/como-quedo-gaza-despues-del-conflicto-contra-israel-642207,cese de actividades escolares 2023,2025-11-04 23:31:54
Portafolio,100.000 viajeros recorrerán la vía Bogotá – Girardot durante el plan retorno,Regiones13  octubre de 2025,13  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/regiones/100-000-viajeros-recorreran-la-via-bogota-girardot-durante-el-plan-retorno-642010,cese de actividades escolares 2023,2025-11-04 23:31:54
Portafolio,Colombia estaría en camino a su quinto año por fuera del rango meta en inflación,Crecimiento8  octubre de 2025,8  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/crecimiento/colombia-completaria-cinco-anos-fuera-del-rango-meta-de-inflacion-advierten-analistas-641692,cese de actividades escolares 2023,2025-11-04 23:31:54
Portafolio,66.000 muertos y millones de desplazados: cifras tras dos años de conflicto en Gaza,Internacional7  octubre de 2025,7  octubre de 2025,https://www.portafolio.co/buscar?q=/internacional/guerra-en-la-franja-de-gaza-las-cifras-que-ha-dejado-el-confnlicto-que-ya-cumple-dos-anos-641603,cese de actividades escolares 2023,2025-11-04 23:31:54
Portafolio,¿Cuándo salen a vacaciones los colegios e inicia la semana de receso de octubre?,Sociales1  octubre de 2025,1  octubre de 2025,https://www.portafolio.co/buscar?q=/tendencias/sociales/semana-de-receso-en-octubre-cuando-inician-las-vacaciones-escolares-y-como-quedara-el-calendario-en-los-colegios-641196,cese de actividades escolares 2023,2025-11-04 23:31:54
Portafolio,Termotasajero prevé fracaso en subasta de energía: ¿por qué?,Energía29  septiembre de 2025,29  septiembre de 2025,https://www.portafolio.co/buscar?q=/energia/entrevista-con-jose-david-montoya-presidente-de-termotasajero-640801,cese de actividades escolares 2023,2025-11-04 23:31:54
Portafolio,La distorsión de precios y la baja demanda ahogan a las siderúrgicas,Negocios24  agosto de 2025,24  agosto de 2025,https://www.portafolio.co/buscar?q=/negocios/la-industria-del-acero-en-medio-de-la-tormenta-perfecta-638295,cese de actividades escolares 2023,2025-11-04 23:31:54
Portafolio,Freno a la inversión en el país se mantendrá como una constante durante el 2025,Crecimiento22  agosto de 2025,22  agosto de 2025,https://www.portafolio.co/buscar?q=/economia/crecimiento/colombia-crecera-en-2025-pero-la-inversion-y-la-construccion-seguiran-estancadas-635314,cese de actividades escolares 2023,2025-11-04 23:31:54
Portafolio,"La informalidad, un obstáculo para lograr crecimiento incluyente",Empresas15  agosto de 2025,15  agosto de 2025,https://www.portafolio.co/buscar?q=/negocios/empresas/la-informalidad-un-obstaculo-para-lograr-crecimiento-incluyente-637776,cese de actividades escolares 2023,2025-11-04 23:31:54
Portafolio,Análisis: Colombia avanza lento en la misión de reducir de la pobreza monetaria,Finanzas27  julio de 2025,27  julio de 2025,https://www.portafolio.co/buscar?q=/economia/finanzas/analisis-colombia-avanza-lento-en-la-mision-de-reducir-de-la-pobreza-monetaria-636290,cese de actividades escolares 2023,2025-11-04 23:31:54
Portafolio,Niñas y niños conectados: los nuevos retos digitales que enfrentan las familias,Tecnología23  julio de 2025,23  julio de 2025,https://www.portafolio.co/buscar?q=/tecnologia/ninos-y-ninas-conectados-los-nuevos-retos-digitales-que-enfrentan-las-familias-635986,cese de actividades escolares 2023,2025-11-04 23:31:54
Portafolio,"Ganadería y caña, sectores que más sufren falta de seguridad",Agro22  julio de 2025,22  julio de 2025,https://www.portafolio.co/buscar?q=/economia/agro/inseguridad-en-colombia-ganaderia-y-cana-sectores-que-mas-sufren-en-el-agro-635968,cese de actividades escolares 2023,2025-11-04 23:31:54
Portafolio,Viajar sin pagar de más: así puede planear sus vacaciones con programas de lealtad,Finanzas3  julio de 2025,3  julio de 2025,https://www.portafolio.co/buscar?q=/economia/finanzas/como-ahorrar-en-vacaciones-con-programas-de-lealtad-casos-y-cifras-de-2024-en-colombia-634481,cese de actividades escolares 2023,2025-11-04 23:31:54
Portafolio,Esta es la viabilidad de la energía nuclear en Colombia,Energía23  junio de 2025,23  junio de 2025,https://www.portafolio.co/buscar?q=/energia/es-viable-la-implementacion-de-energia-nuclear-en-colombia-esto-dicen-los-expertos-633351,cese de actividades escolares 2023,2025-11-04 23:31:54
Portafolio,Radiografía de la educación privada en Colombia: cómo van las finanzas de los colegios,Crecimiento19  junio de 2025,19  junio de 2025,https://www.portafolio.co/buscar?q=/economia/crecimiento/colegios-privados-en-colombia-enfrentan-crisis-financiera-por-baja-ocupacion-y-alta-morosidad-633331,cese de actividades escolares 2023,2025-11-04 23:31:54
Portafolio,Más de $400.000 millones invirtieron las generadoras en sostenibilidad en 2024,Sostenibilidad13  junio de 2025,13  junio de 2025,https://www.portafolio.co/buscar?q=/sostenibilidad/mas-de-400-000-millones-invirtieron-las-generadoras-en-sostenibilidad-en-2024-632884,cese de actividades escolares 2023,2025-11-04 23:31:54
Portafolio,Efemérides del 13 de junio de 2025: Qué pasó un día como hoy,Sociales13  junio de 2025,13  junio de 2025,https://www.portafolio.co/buscar?q=/tendencias/sociales/efemerides-del-13-de-junio-de-2025-que-paso-un-dia-como-hoy-632849,cese de actividades escolares 2023,2025-11-04 23:31:54
Portafolio,"En el diseño de los envases y empaques influye más la psicología del consumidor que la estética, dice experto",Empresas07:45 PM,07:45 PM,https://www.portafolio.co/buscar?q=/negocios/empresas/en-el-diseno-de-los-envases-y-empaques-influye-mas-la-psicologia-del-consumidor-que-la-estetica-dice-experto-482656,FECODE 2023,2025-11-04 23:31:59
Portafolio,Secretos del coleccionista: lo que debería hacer para 'cazar' tesoros sin gastar una fortuna,Finanzas1  noviembre de 2025,1  noviembre de 2025,https://www.portafolio.co/buscar?q=/-614879,FECODE 2023,2025-11-04 23:31:59
Portafolio,Recomendados Portafolio: La crueldad de la toma del Palacio,Sociales1  noviembre de 2025,1  noviembre de 2025,https://www.portafolio.co/buscar?q=/tendencias/sociales/recomendados-portafolio-la-crueldad-de-la-toma-del-palacio-482506,FECODE 2023,2025-11-04 23:31:59
Portafolio,Pacientes con enfermedades huérfanas alertan riesgos en acceso a medicamentos y atención,Regiones31  octubre de 2025,31  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/regiones/pacientes-con-enfermedades-huerfanas-alertan-riesgos-en-acceso-a-medicamentos-y-atencion-482466,FECODE 2023,2025-11-04 23:31:59
Portafolio,Colombia presenta primer balance nacional sobre niñez migrante,Gobierno31  octubre de 2025,31  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/gobierno/colombia-presenta-primer-balance-nacional-sobre-ninez-migrante-482470,FECODE 2023,2025-11-04 23:31:59
Portafolio,"Cómo sería el mundo en el año 2029, según la inteligencia artificial: esto reveló Grok",Tecnología30  octubre de 2025,30  octubre de 2025,https://www.portafolio.co/buscar?q=/tecnologia/como-seria-el-mundo-en-el-ano-2029-segun-la-inteligencia-artificial-esto-revelo-grok-482417,FECODE 2023,2025-11-04 23:31:59
Portafolio,Mociclistas se unen a jornada de protestas en Bogotá por restricción de parrillero en Halloween,Regiones30  octubre de 2025,30  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/regiones/mociclistas-se-unen-a-jornada-de-protestas-en-bogota-por-restriccion-de-parrillero-en-halloween-482378,FECODE 2023,2025-11-04 23:31:59
Portafolio,Inspeccionan la sede de Colombia Humana por indagación a la campaña de Petro,Gobierno29  octubre de 2025,29  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/gobierno/inspeccionan-la-sede-de-colombia-humana-por-indagacion-a-la-campana-de-petro-643285,FECODE 2023,2025-11-04 23:31:59
Portafolio,Pacientes con enfermedades raras alertan por demoras en diagnóstico y acceso,Gobierno28  octubre de 2025,28  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/gobierno/pacientes-con-enfermedades-raras-enfrentan-demoras-de-hasta-30-anos-en-diagnostico-en-colombia-643176,FECODE 2023,2025-11-04 23:31:59
Portafolio,Gastos del sistema de salud alcanzaron los $121 billones en 2024,Finanzas27  octubre de 2025,27  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/finanzas/cuenta-satelite-de-salud-2024-ingresos-y-gastos-del-sistema-superaron-121-billones-643066,FECODE 2023,2025-11-04 23:31:59
Portafolio,"Deterioro financiero del sistema de salud alcanza $4,2 billones en cartera farmacéutica",Gobierno27  octubre de 2025,27  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/gobierno/sistema-de-salud-colombiano-acumula-4-2-billones-en-cartera-farmaceutica-643107,FECODE 2023,2025-11-04 23:31:59
Portafolio,Inflación y déficit le seguirán pasando factura a la política monetaria,Crecimiento27  octubre de 2025,27  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/crecimiento/banrep-mantendria-el-freno-inflacion-y-deficit-limitan-nuevas-bajas-de-tasas-en-colombia-643056,FECODE 2023,2025-11-04 23:31:59
Portafolio,Clínica de Marly pone en marcha el primer PET-CT digital de Siemens Healthineers,Empresas27  octubre de 2025,27  octubre de 2025,https://www.portafolio.co/buscar?q=/negocios/empresas/clinica-de-marly-instala-el-primer-pet-ct-digital-de-siemens-healthineers-en-latinoamerica-643057,FECODE 2023,2025-11-04 23:31:59
Portafolio,España supera los 10 millones de mayores de 65 años con el reto de vivir mejor,Internacional26  octubre de 2025,26  octubre de 2025,https://www.portafolio.co/buscar?q=/internacional/espana-supera-los-10-millones-de-mayores-de-65-anos-con-el-reto-de-vivir-mejor-643035,FECODE 2023,2025-11-04 23:31:59
Portafolio,"El futuro de la inteligencia artificial: datos, talento y oportunidades para Colombia",Tecnología24  octubre de 2025,24  octubre de 2025,https://www.portafolio.co/buscar?q=/tecnologia/el-futuro-de-la-inteligencia-artificial-datos-talento-y-oportunidades-para-colombia-642932,FECODE 2023,2025-11-04 23:31:59
Portafolio,"Insonorizar las casas, un negocio que crece por los conciertos",Empresas23  octubre de 2025,23  octubre de 2025,https://www.portafolio.co/buscar?q=/negocios/empresas/dormir-sin-ruido-cuanto-cuesta-tener-un-hogar-realmente-silencioso-642887,FECODE 2023,2025-11-04 23:31:59
Portafolio,Fecode confirma convocatoria de paro en octubre: fecha y motivos de la protesta,Regiones22  octubre de 2025,22  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/regiones/fecode-confirma-convocatoria-de-paro-en-octubre-fecha-y-motivos-de-la-protesta-642789,FECODE 2023,2025-11-04 23:31:59
Portafolio,"Nacionalizar inversiones del ahorro pensional, una cura peor que la enfermedad",Empleo21  octubre de 2025,21  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/empleo/gobierno-busca-repatriar-ahorro-pensional-y-expertos-alertan-por-riesgo-economico-642684,FECODE 2023,2025-11-04 23:31:59
Portafolio,Nos robaron la salud,Editorial19  octubre de 2025,19  octubre de 2025,https://www.portafolio.co/opinion/editorial,FECODE 2023,2025-11-04 23:31:59
Portafolio,Así es la flota que los narcos están usando para sacar cocaína de Colombia por el océano Pacífico,Regiones1  noviembre de 2025,1  noviembre de 2025,https://www.portafolio.co/buscar?q=/economia/regiones/asi-es-la-flota-que-los-narcos-estan-usando-para-sacar-cocaina-de-colombia-por-el-oceano-pacifico-482521,huelga de profesores,2025-11-04 23:32:05
Portafolio,Eafit celebra los Premios Inspiradores 2025: reconocimiento al liderazgo que transforma el país,Emprendimiento30  octubre de 2025,30  octubre de 2025,https://www.portafolio.co/buscar?q=/emprendimiento/eafit-celebra-los-premios-inspiradores-2025-reconocimiento-al-liderazgo-que-transforma-el-pais-482411,huelga de profesores,2025-11-04 23:32:05
Portafolio,La arquitectura: el motor del crecimiento ordenado de las ciudades,Contenido Patrocinado28  octubre de 2025,28  octubre de 2025,https://www.portafolio.co/buscar?q=/contenido-patrocinado/la-arquitectura-el-motor-del-crecimiento-ordenado-de-las-ciudades-643168,huelga de profesores,2025-11-04 23:32:05
Portafolio,Famosa psiquiatra y autora Marián Rojas estará en Colombia: cuándo es la cita y dónde,Entretenimiento18  octubre de 2025,18  octubre de 2025,https://www.portafolio.co/buscar?q=/tendencias/entretenimiento/famosa-psiquiatra-y-autora-marian-rojas-estara-en-colombia-cuando-es-la-cita-y-donde-642497,huelga de profesores,2025-11-04 23:32:05
Portafolio,Inteligencia artificial amenaza el multimillonario negocio de agentes de futbolistas,Tecnología11  octubre de 2025,11  octubre de 2025,https://www.portafolio.co/buscar?q=/tecnologia/inteligencia-artificial-amenaza-el-multimillonario-negocio-de-agentes-de-futbolistas-641951,huelga de profesores,2025-11-04 23:32:05
